stroke_width,target_class
26.07680962,0
20.60850198,0
20.05669699,0
26,0
25.49509757,0
33.01514804,0
34.05877273,0
33.24154028,0
24.8394847,0
40.31128874,0
38.20994635,0
18.86796226,0
3.605551275,0
78.02563681,0
43.93176527,0
10.29563014,0
51.73973328,0
9.219544457,0
42.10700654,0
36.40054945,0
41.10960958,0
18.41648784,0
34.525353,0
51.07837116,0
16.69655671,0
17.02775638,0
19.8035085,0
20.56102835,0
41.23105626,0
41.43669871,0
17.02487535,0
17.11077028,0
22.35551509,0
22.35551509,0
42.05948169,0
55.38466694,0
54.02225449,0
65.11528238,0
37.01351105,0
36.87817783,0
21.23393342,0
22.77255968,0
52.77309921,0
51.15662225,0
56.88585061,0
11.66190379,0
60.05735009,0
46.67598976,0
23.28396451,0
22.93737776,0
44.31004304,0
42.17742799,0
43.07397506,0
23.89265136,0
24.49635571,0
51.4781507,0
13.60147051,0
17.02938637,0
42.43819035,0
57.04569523,0
54.6555766,0
45.88027899,0
29.20616373,0
64.44377394,0
15.8113883,0
22.93737776,0
22.35551509,0
24.89167931,0
25.17250466,0
31.52610923,0
31.82732671,0
