curvature,target_class
0.010865685,0
0.002068851,0
0.001682078,0
0.013933119,0
0.022475169,0
0.002344254,0
0.107171451,0
0.000877266,0
0.009493395,0
0,0
0.00464935,0
0.816342014,0
0.800774188,0
0.00646571,0
0.009977615,0
0.004721621,0
0.003275639,0
0.804780401,0
0.785144663,0
0.006916179,0
0.271489315,0
0.264592135,0
0.024441606,0
0.020224589,0
0.004138741,0
0.005187804,0
0,0
0.013635743,0
0.269506046,0
0.020227421,0
0.00380091,0
0.870554241,0
0.846497994,0
0.075520431,0
0.010017512,0
0.615151515,0
0.806145076,0
0.001685652,0
0.004906752,0
0,0
0.001694701,0
0.004137276,0
0.004992834,0
0.477295235,0
0.588406855,0
0.035237161,0
0.004256784,0
0.021884548,0
0,0
0.007183204,0
0.808518143,0
0.909884093,0
0.91184552,0
0.01170523,0
0.000329598,0
0.002832634,0
0.006314739,0
0.034328818,0
0.721921275,0
0.728544552,0
0.004716012,0
0.72601908,0
0.710711228,0
0.014456953,0
0.014225071,0
0.010585005,0
0,0
0.000238654,0
0.00382541,0
0.003148138,0
0.002304102,0
0.002398071,0
0,0
0.000273765,0
0.00161325,0
0.060817759,0
0.000417101,0
0.01533365,0
0.002739204,0
0.008048676,0
0.014805814,0
0.767984267,0
0.005098099,0
0.000699285,0
0.646940722,0
0.660170119,0
0.905530342,0
0.875205536,0
0.012237633,0
0.018059188,0
0.754688401,0
0.755892693,0
0.760464508,0
0.765176277,0
0.002088077,0
0.160110555,0
0.165408645,0
0.004660006,0
0.002217302,0
0.01345638,0
0.946722996,0
0.920360745,0
0.000756786,0
0.007931744,0
0.011992115,0
0.007302186,0
0.003816363,0
0,0
0.84870323,0
0.853089103,0
0.005617625,0
0.206755923,0
0.221433147,0
0.883595077,0
0.88471503,0
0.002540843,0
0.051537051,0
0.030798612,0
0.003913845,0
0.150253518,0
0.166343292,0
0.001151589,0
0.023484089,0
0.002807312,0
0.014617435,0
0.834119327,0
0.857616588,0
0.720700399,0
0.728026408,0
0.677321576,0
0.662511971,0
0.007552565,0
0.006005201,0
0.02954152,0
0,0
0.007070427,0
0.002342318,0
0,0
0.00207068,0
0.915260852,0
0.915086189,0
0.011865409,0
0.00864191,0
0.002339572,0
0.005075675,0
0.004310887,0
0.033324537,0
0,0
0.001595603,0
0.00852623,0
0.94963552,0
0.937009555,0
0.947232931,0
0.935186427,0
0.010395621,0
0.011002451,0
0.002861487,0
0.003386949,0
0.000573762,0
0.01873378,0
0,0
0.016428742,0
0,0
0.399638936,0
0.396005858,0
0,0
0.011286161,0
0.044930335,0
0.78917228,0
0.837801418,0
0.011074964,0
0.229476512,0
0.24114777,0
0.019185836,0
0.043094534,0
0.792819389,0
0.778592264,0
0,0
0,0
0.875628475,0
0.857546177,0
0.002135045,0
0.010904313,0
0.006867768,0
0.00086974,0
0.003626708,0
0.021560484,0
0.898714047,0
0.918764769,0
0.006540699,0
0.026789398,0
0.003337166,0
0.004564074,0
0.003794916,0
0.030411235,0
0.002490802,0
0.005640906,0
0,0
0.7844331,0
0.774180442,0
0.217556984,0
0.218375132,0
0.003167422,0
0.007894995,0
0.074837293,0
0.573425849,0
0.587482409,0
0.0018193,0
0.48008589,0
0.489624724,0
0.007576028,0
0.004022093,0
0.039051353,0
0.001049459,0
0,0
0.806145066,0
0.857371624,0
0.562650119,0
0.606388607,0
0.206056553,0
0.205784979,0
0.006130519,0
0.100650016,0
0.08704676,0
0.019581947,0
0.04275981,0
0.895462676,0
0.882283274,0
0.00376887,0
0.958085976,0
0.941717576,0
0.954076203,0
0.94148851,0
0.003469154,0
0.02237878,0
0.013486644,0
0,0
0,0
0.001399685,0
0,0
0.002985236,0
0.847811073,0
0.835050909,0
0,0
0.001460218,0
0.003891363,0
0.000438896,0
0.058880304,0
0,0
0,0
0.891678381,0
0.915034245,0
0.003161744,0
0.031447199,0
0,0
0.003587,0
0.024823201,0
0.012464006,0
0.004747841,0
0.889943372,0
0.895599806,0
0.01213789,0
0.003357967,0
0.006646891,0
0.010074615,0
0.040307255,0
0.012207148,0
0.002620315,0
0.020047994,0
0,0
0.778340221,0
0.808518153,0
0.043872219,0
0.003231882,0
0,0
0.016844128,0
0.212900574,0
0.228970531,0
0.00097197,0
0.257826973,0
0.254103855,0
0.769167045,0
0.728765294,0
0.001157799,0
0.00604037,0
0,0
0.004587351,0
0.007215649,0
0.73168141,0
0.764812243,0
0.301798522,0
0.258338209,0
0.014373431,0
0.629075794,0
0.651652917,0
0.266636734,0
0.255099835,0
0.006608826,0
0.765741397,0
0.798473197,0
0.667750574,0
0.681407819,0
0.003719207,0
0.096822791,0
0.101832969,0
0.844163709,0
0.877359528,0
0.0113403,0
0,0
0.009736639,0
0.861968472,0
0.833577396,0
0.029286527,0
0.286907945,0
0.28472795,0
0.001655726,0
0,0
0,0
0.000654866,0
0.826476911,0
0.834435375,0
0.727241818,0
0.760451785,0
0.758721353,0
0.791216535,0
0.785398163,0
0.78539819,0
0.774477084,0
0.845117731,0
0.463125091,0
0.457941852,0
0.831079583,0
0.82523861,0
0.561240473,0
0.560829978,0
0.816562034,0
0.804557612,0
0.005903969,0
0.002651462,0
0.006482118,0
0.798724241,0
0.799228377,0
0.008172521,0
0.909807512,0
0.886763652,0
0.003014974,0
0.005982527,0
0.000697811,0
0.63054794,0
0.651254234,0
0.001226981,0
0.558408599,0
0.576112468,0
0.000694836,0
0.925950542,0
0.174057872,0
0.809218763,0
0.839954477,0
0.183690121,0
0.184473778,0
0.00274821,0
0.011559119,0
0.013272479,0
0.852091765,0
0.853384042,0
0.90867828,0
0.911096982,0
0.888195945,0
0.899996548,0
0.913035041,0
0.907999596,0
0.884432349,0
0.897699867,0
0.004750202,0
0.009562112,0
0.002025299,0
0.000424046,0
0.001161396,0
0.006064273,0
0.000361573,0
0.012330531,0
0.011751485,0
0.47892441,0
0.461665242,0
0.008966612,0
0.0040322,0
0,0
0.146851912,0
0.137414635,0
0,0
0,0
0.002577294,0
0.830578747,0
0.872686912,0
0.002310997,0
0.003789583,0
0,0
0.004592843,0
0.007307349,0
0.015736232,0
0.001741496,0
0.010360022,0
0.857238782,0
0.909532187,0
0.012509291,0
0.001886955,0
0.000520093,0
0.001587494,0
0.000265681,0
0.026385829,0
0.015590183,0
0.013862931,0
0.00665025,0
0.812653699,0
0.794370136,0
0.575074185,0
0.574724891,0
0.923285024,0
0.915417531,0
0.000624727,0
0.015867035,0
0.009996575,0
0.012262485,0
0.005912492,0
0.007743544,0
0,0
0.011804415,0
0.010364184,0
0.017936868,0
0.005647191,0
0.006276999,0
0.003651002,0
0.005255853,0
0.010288125,0
0.009184218,0
0.045127684,0
0.000100649,0
0.041920811,0
0,0
0.018773841,0
0.050842269,0
0.00511111,0
0.005422374,0
0.069836015,0
0.035141652,0
0.666615254,0
0.692651448,0
0.005402138,0
0.001449455,0
0.917122947,0
0.910430689,0
0.891525054,0
0.897211746,0
0.003472715,0
0.002383397,0
0.009695266,0
0.014097462,0
0.002200917,0
0.004654708,0
0.87589465,0
0.919385711,0
0.024889058,0
0.014624073,0
0.005155189,0
0.161229013,0
0.066982159,0
0.025920802,0
0.005419543,0
0.008497868,0
0,0
0.756761676,0
0.820029528,0
0.869511052,0
0.85730304,0
0.007653606,0
0.008099132,0
0.001114337,0
0.570995538,0
0.644550654,0
0.000876805,0
0,0
0.078443744,0
0.021577422,0
0.809427481,0
0.840066627,0
0.465412324,0
0.463809057,0
0.899394576,0
0.904137274,0
0.001272438,0
0.006639725,0
0.002302896,0
0.006867692,0
0.785398163,0
0.78539819,0
0.057920801,0
0.010239191,0
0.003168484,0
0,0
0.005389076,0
0.044917675,0
0.013257319,0
0,0
0,0
0.004653898,0
0.192786707,0
0.185046507,0
0.000110389,0
0,0
0.718422399,0
0.703364933,0
0.015982668,0
0.01035223,0
0.029138386,0
0.002216046,0
0.012595222,0
0.214342903,0
0.676309644,0
0.684068933,0
0.003303737,0
0.017840689,0
0.002072763,0
0.004971447,0
0.00459157,0
0.013668852,0
0,0
0.021570918,0
0.006593333,0
0.009348024,0
0.030985288,0
0.006986492,0
0.219518951,0
0.232255245,0
0.007241046,0
0.01005294,0
0.005326384,0
0.013221057,0
0.013263304,0
0.019106994,0
0.010150065,0
0.010204269,0
0.871464646,0
0.912863342,0
0.213184384,0
0.222123178,0
0.276250229,0
0.278587997,0
0,0
0.00570805,0
0,0
0.022447199,0
0.161229013,0
0.783200871,0
0.797837287,0
0.014286219,0
0.006502776,0
0.454691378,0
0.479512357,0
0.67918251,0
0.688109716,0
0.029601303,0
0.013908835,0
0.005030267,0
0.004510795,0
0.166986366,0
0.174000345,0
0,0
0.005609468,0
0.007273841,0
0,0
0,0
0.00372829,0
0.792804028,0
0.788127575,0
0.029815964,0
0.25087118,0
0.002491437,0
0.857371624,0
0.668162124,0
0.68143043,0
0.205063809,0
0.208241719,0
0.008717856,0
0.051826408,0
0.012725076,0
0,0
0.784437438,0
0.785923981,0
0.001004037,0
0.008455671,0
0.170967386,0
0.168195453,0
0.000251191,0
0.019207606,0
0.867561319,0
0.862613101,0
0.005312271,0
0.01483928,0
0.001025833,0
0.032117331,0
0.059890232,0
0.039303655,0
0.008066338,0
0.006331678,0
0.770822698,0
0.796485792,0
0.235124737,0
0.220415797,0
0.013623244,0
0.005345943,0
0.398326592,0
0.376726728,0
0.759989587,0
0.751252507,0
0.030976281,0
0.000694994,0
0.01533365,0
0,0
0.521114769,0
0.528917561,0
0,0
0.001475746,0
0.006681927,0
0.014417446,0
0.658792557,0
0.707453375,0
0.017272936,0
0.027662526,0
0.828218409,0
0.831243318,0
0.017792664,0
0.891780322,0
0.892092803,0
0.0203392,0
0.005935947,0
0.003226402,0
0.001867731,0
0.030431849,0
0,0
0.002603361,0
0.284552061,0
0.282643073,0
0.005548032,0
0.006699893,0
0.019089874,0
0.030668467,0
0.013309734,0
0.004803078,0
0.012915691,0
0.009701916,0
0.00934893,0
0.019043172,0
0.951158927,0
0.958228807,0
0.910651852,0
0.908656568,0
0.003951978,0
0.237054172,0
0.247201715,0
0.010169185,0
0.000377944,0
0,0
0.002297653,0
0.047142187,0
0,0
0.026422119,0
0,0
0.870960951,0
0.845603033,0
0.820128895,0
0.819706229,0
0.003106865,0
0.427733905,0
0.736781844,0
0.014314743,0
0.011185577,0
0.002558711,0
0.02279985,0
0.016155582,0
0.002846749,0
0,0
0.034918006,0
0.629527782,0
0.633796431,0
0.011051091,0
0.245193622,0
0.244691938,0
0.848875618,0
0.803558463,0
0.376153382,0
0.395134565,0
0.185658924,0
0.181149589,0
0.010106623,0
0.446466159,0
0.468110476,0
0.818078472,0
0.870732353,0
0.014103696,0
0.004027063,0
0.023815878,0
0.016243264,0
0.567028479,0
0.581172438,0
0.003482925,0
0.002285167,0
0.307961028,0
0.286307653,0
0.849045407,0
0.826626422,0
0.80221324,0
0.838463259,0
0.012246347,0
0.008262983,0
0.53640349,0
0.554286267,0
0.002033832,0
0.000273994,0
0.060460881,0
0.005897801,0
0.003787546,0
0.373768172,0
0.377153372,0
0.000495516,0
0,0
0,0
0,0
0.269506046,0
0.010311514,0
0.010247069,0
0.005773771,0
0.003171461,0
0.004916548,0
0.722731602,0
0.737567811,0
0.875081002,0
0.839551602,0
0.001040559,0
0.010795809,0
0.006408722,0
0.004906765,0
0.030862633,0
0.010297269,0
0.846123858,0
0.836568047,0
0.539012092,0
0.012224004,0
0.001132349,0
0.00693325,0
0.002327494,0
0.009922211,0
0.806899165,0
0.810932344,0
0.001129303,0
0.001198214,0
0.069359892,0
0.004486078,0
0.001107959,0
0.001106666,0
0.000617035,0
0.010764716,0
0.014627954,0
0.00158232,0
0,0
0.067376512,0
0.808518138,0
0.78539819,0
0.857060927,0
0.822361415,0
0.013742902,0
0.10341995,0
0.099267303,0
0.200163652,0
0.192871476,0
0.002488722,0
0,0
0.005925097,0
0.001589179,0
0.145110774,0
0.158909316,0
0.134753023,0
0.069438175,0
0.793179888,0
0.793071271,0
0.011846738,0
0.001216139,0
0.737487873,0
0.705056912,0
0.038138558,0
0.016125741,0
0.008900605,0
0.28400024,0
0.272919799,0
0.002638459,0
0.007897136,0
0.029945116,0
0.082987577,0
0.871909393,0
0.863965822,0
0.573425373,0
0.577077432,0
0.252357891,0
0.239911348,0
0.24886677,0
0.229998198,0
0.002924171,0
0.010108227,0
0.001938209,0
0.806145076,0
0.78539819,0
0.006303747,0
0.006634011,0
0.001929602,0
0.009343709,0
0.003110512,0
0.878917652,0
0.881267778,0
0.023515676,0
0.011051311,0
0.005872401,0
0.712108392,0
0.669214698,0
0,0
0.234678122,0
0.24071705,0
0.007723949,0
0.344576679,0
0.328857003,0
0.599586984,0
0.639192374,0
0.002305703,0
0,0
0.000511967,0
0,0
0.865019698,0
0.858223676,0
0.014003386,0
0.007141029,0
0.025052068,0
0.00139071,0
0.011564015,0
0.018331702,0
0.003678445,0
0.002511251,0
0.543324725,0
0.528985553,0
0.903676986,0
0.882908321,0
0.026672057,0
0.012618752,0
0.026136186,0
0.005417075,0
0.875502525,0
0.883404646,0
0.787977119,0
0.810801998,0
0.013655773,0
0.010134965,0
0.814439162,0
0.005911499,0
0.00767554,0
0.005856221,0
0.010852459,0
0.046239928,0
0.011597869,0
0,0
0.784603045,0
0.771994428,0
0.810745423,0
0.809455671,0
0.078273462,0
0.008626767,0
0.012321758,0
0,0
0.00543239,0
0.130550435,0
0.123706954,0
0.001841878,0
0.004764331,0
0.161229015,0
0.757299624,0
0.777484701,0
0.006727488,0
0.002527659,0
7.30E-05,0
0.008485222,0
0,0
0.003709181,0
0.182554885,0
0.21019358,0
0.002653447,0
0.007584854,0
0.005374301,0
0.567694612,0
0.574225481,0
0.885589982,0
0.885772131,0
0.001528232,0
0.01344305,0
0.106341566,0
0.134753024,0
0.004314395,0
0.792590009,0
0.787794271,0
0.001218962,0
0.147234553,0
0.155066815,0
0.022359173,0
0.000663024,0
0.019700558,0
0.011048527,0
0.237464588,0
0.228676748,0
0.000364183,0
0.004839046,0
0.862304436,0
0.883661543,0
0.310827869,0
0.333655289,0
0.002750303,0
0.001196901,0
0.005133743,0
0.000698909,0
0.009129611,0
0.902056999,0
0.879190618,0
0,0
0.004765779,0
0.003192109,0
0.000971352,0
0.008878951,0
0,0
0.797580894,0
0.792374042,0
0.115001198,0
0.006069028,0
0.784475605,0
0.779074226,0
0.002709098,0
0.008134101,0
0.001016253,0
0.003151554,0
0.008046355,0
0.003614784,0
0.798231108,0
0.767450118,0
0.001710055,0
0.005265485,0
0.003332799,0
0.012845846,0
0.221150667,0
0.216277118,0
0.005739969,0
0.035475732,0
0.539486851,0
0.620775451,0
0.85435577,0
0.873892017,0
0.007568856,0
0.002215417,0
0.015574949,0
0.010757535,0
0.010312444,0
0.044495947,0
0.883564361,0
0.00421282,0
0.349159102,0
0.350978137,0
0.51417416,0
0.50572965,0
0.012721284,0
0.903017877,0
0.883364515,0
0.004920285,0
0.000405423,0
0,0
0,0
0.706011421,0
0.703017864,0
0.092479855,0
0.000291519,0
0.006841504,0
0.235041579,0
0.237266172,0
0.787618322,0
0.80308042,0
0.21158975,0
0.200177027,0
0.024075465,0
0.006031954,0
0.009864114,0
0.059890232,0
0.003850689,0
0.84661121,0
0.832600755,0
0.187807424,0
0.187254877,0
0.003109677,0
0.934966674,0
0.917647886,0
0.813773555,0
0.824700889,0
0.422228515,0
0.439318942,0
0.865049726,0
0.86315475,0
0.839222945,0
0.830567795,0
0.012365796,0
0.110933531,0
0.036510931,0
0.862525586,0
0.856745264,0
0.887508635,0
0.881735429,0
0.001197036,0
0.226998849,0
0.233693459,0
0.000210143,0
0.000429847,0
0.021799469,0
0.377969993,0
0.383731638,0
0.891161672,0
0.907728591,0
0.004341689,0
0.076581798,0
0.018302332,0
0.264181579,0
0.271773025,0
0.246621158,0
0.26735154,0
0.001809734,0
0.48774829,0
0.490446074,0
0.853502371,0
0.862684626,0
0.746888189,0
0.779838158,0
0.737821214,0
0.711509736,0
0,0
0.013366344,0
0.661093855,0
0.662870392,0
0.004146786,0
0.007215033,0
0.000430515,0
0.853934472,0
0.804272525,0
0.905142153,0
0.916455428,0
0.009772474,0
0.716461483,0
0.692937981,0
0.234885917,0
0.244152249,0
0.00257491,0
0.00912451,0
0.159449687,0
0.153433629,0
0.134259752,0
0.128330964,0
0.304085404,0
0.313331135,0
0.001778338,0
0.099954272,0
0.099130243,0
0.187294691,0
0.191594962,0
0.029840358,0
0.001048685,0
0,0
0.933092742,0
0.943804048,0
0.000318963,0
0.005869194,0
0.555845957,0
0.552765998,0
0.846593811,0
0.847259028,0
0.832606378,0
0.809522887,0
0.005437789,0
0.740845478,0
0.726121065,0
0.003637379,0
0.124254422,0
0.11714859,0
0,0
0.015271981,0
0.016200274,0
0.006791293,0
0.003074607,0
0.000163555,0
0.015928879,0
0.240318444,0
0.218817321,0
0.005841208,0
0.868600262,0
0.855601189,0
0,0
0.899479799,0
0.902424747,0
0,0
0.010572405,0
0.000285697,0
0.007002088,0
0.001302476,0
0.036566316,0
0.917646844,0
0.908657071,0
0.067362335,0
0.001815934,0
0.699084389,0
0.707174722,0
0.241843532,0
0.000384217,0
0.725530559,0
0.77050404,0
0.008062051,0
0.551631426,0
0.839954455,0
0.006871646,0
0.009264414,0
0.006623214,0
0.011436503,0
0.212683134,0
0.269932355,0
0.26181635,0
0.002608007,0
0.000982362,0
0.219379567,0
0.214274265,0
0.002596666,0
0.279622345,0
0.272979978,0
0,0
0.006445929,0
0.067608213,0
0.0043982,0
0.006372313,0
0.006959232,0
0.298885253,0
0.278742772,0
0.001776187,0
0.003976161,0
0.019522001,0
0.005160753,0
0.404085987,0
0.396361771,0
0.001709417,0
0.019119831,0
0.007293796,0
0,0
0.824899368,0
0.837039268,0
0.067608215,0
0,0
0.162996237,0
0.148107889,0
0.380035976,0
0.368906546,0
0.003009105,0
0.36235782,0
0.364289578,0
0.024692476,0
0.000541241,0
0.005991469,0
0.928114398,0
0.918177214,0
0.00121129,0
0.004342071,0
0.923173411,0
0.925464954,0
0,0
0,0
0.004077047,0
0.006420589,0
0.076359498,0
0.688566245,0
0.712992262,0
4.01E-05,0
0.004762006,0
0,0
0,0
0,0
0,0
0.019619834,0
0.005562502,0
0.043618635,0
0.84024184,0
0,0
0.010686656,0
0.017807199,0
0.008267311,0
0.010189555,0
0.842570534,0
0.856710542,0
0.004682423,0
0.005838352,0
0.002154958,0
0.140477312,0
0.145683776,0
0.007288846,0
0.011529426,0
0.019981224,0
0.003949741,0
0.008523393,0
0.002356421,0
0.175501756,0
0.165298116,0
0.005959641,0
0.007434605,0
0.002085676,0
0.002078084,0
0.005752716,0
0.006271033,0
0,0
0.00896262,0
0.586406846,0
0.557898894,0
0.539435552,0
0.689935489,0
0.018127515,0
0.015790895,0
0.008951383,0
0.802943148,0
0.820139002,0
0.070894378,0
0.033688256,0
0.009620159,0
0.588691363,0
0.617654154,0
0.011927163,0
0.002302262,0
0.031403628,0
0.004591927,0
0.00744252,0
0.003521095,0
0.134753024,0
0.004764033,0
0.003054959,0
0.483238067,0
0.512023244,0
0.007608114,0
0.446899751,0
0.447985703,0
0.616710165,0
0.58577187,0
0.762845781,0
0.817713508,0
0.559523391,0
0.772283997,0
0,0
0.01204433,0
0.087895378,0
0.000908066,0
0.021502076,0
0.01162215,0
0.005831618,0
0.005500926,0
0.000780515,0
0.041920811,0
0.010197867,0
0.30433715,0
0.31079822,0
0.825856768,0
0.829121767,0
0.182380102,0
0.170145827,0
0.010063811,0
0.857371624,0
0.007842457,0
0.024216337,0
0,0
0.41626657,0
0.863773486,0
0.613609962,0
0.656124237,0
0.847026992,0
0.919385726,0
0.007610316,0
0.002584179,0
0.003788133,0
0.78539819,0
0.00731422,0
0.018490101,0
0.027053094,0
0.002490745,0
0.004485172,0
0.009484061,0
0.017597361,0
0.68723545,0
0.739838837,0
0.005997548,0
0.348785011,0
0.323914595,0
0.846452319,0
0.883979831,0
0.195468025,0
0.183081679,0
0.850128882,0
0.892297601,0
0.004139105,0
0.005196256,0
0,0
0.007054308,0
0.78539819,0
0,0
0.750200159,0
0.808518143,0
0,0
0,0
0.023119964,0
0.134753024,0
0.043918015,0
0.687331442,0
0.342902753,0
0.01322768,0
0.015757714,0
0,0
0,0
0,0
0,0
0,0
0.269506046,0
0.269506046,0
0.795358991,0
0.829875767,0
0.94698648,0
0.930417518,0
0.75389629,0
0.750240825,0
0.007091762,0
0.523126534,0
0.592089073,0
0.000395118,0
0.009917093,0
0.333836701,0
0.340579191,0
0.739838837,0
0.797776925,0
0.018291993,0
0.002908794,0
0.205351647,0
0.223358217,0
0.011387002,0
0.001027199,0
0.007855149,0
0,0
0.061958437,0
0.415353519,0
0.110326287,0
0.021534102,0
0.004841651,0
0.317850941,0
0.299863787,0
0.00349425,0
0.001759077,0
0.067376512,0
0.004016914,0
0.026464845,0
0.114300912,0
0,0
0.078574416,0
0.057150456,0
0.827815721,0
0.880113873,0
0.00300172,0
0.00862123,0
0.000589398,0
0.026385829,0
0.030873244,0
0.029945117,0
0.022290448,0
0.018721875,0
0.010411748,0
0.002461731,0
0.00386795,0
0.002631502,0
0,0
0.014934275,0
0.792860808,0
0.801327586,0
0.006895381,0
0.007528838,0
0.008406493,0
0.006308375,0
0.001277739,0
0.006465876,0
0.447525187,0
0.470757517,0
0.006391881,0
0.871464646,0
0.838463259,0
0,0
0.004971224,0
0.645752377,0
0.71057872,0
0.006613396,0
0.006773988,0
0.013906958,0
0.001523233,0
0.022140177,0
0,0
0.003482514,0
0.006681862,0
0.158060278,0
0.151384281,0
0.000348073,0
0.686382761,0
0.77050404,0
0,0
0.010691036,0
0.025526266,0
0.887196478,0
0.880620429,0
0.009524163,0
0.013275769,0
0.004218858,0
0,0
0,0
0.328775038,0
0.466710373,0
0.52493284,0
0.515656316,0
0.92657183,0
0.923542146,0
0.863332268,0
0.883841281,0
0.001939929,0
0.379856793,0
0.423016484,0
0.001395987,0
0.005002798,0
0.011322136,0
0.85737161,0
0.943271167,0
0.281817567,0
0.274033353,0
0.005007797,0
0.017199409,0
0.000218364,0
0.005909029,0
0.224432918,0
0.602305991,0
0.876301796,0
0.861399983,0
0.003552934,0
0.006980263,0
0.012512153,0
0,0
0.01421584,0
0,0
0,0
0.785398163,0
0.78539819,0
0.073550857,0
0.011000247,0
0.009472938,0
0.025200655,0
0.0174822,0
0.01009253,0
0,0
0.00836685,0
0.005163703,0
0.661957718,0
0.838463273,0
0.932515378,0
0.901747734,0
0.004009815,0
0.001273038,0
0.643028708,0
0.683785905,0
0.000386405,0
0.023815879,0
0,0
0.024345923,0
0.018715068,0
0.011106663,0
0.812749571,0
0.772047683,0
0.005572281,0
0.015240056,0
0.003276324,0
0.038275619,0
0.947593077,0
0.910247352,0
0.003359108,0
0.018898672,0
0,0
0.004857998,0
0,0
0,0
0.002583059,0
0.859534702,0
0.823192955,0
0.012308246,0
0.004578839,0
0.012127424,0
0.003564961,0
0.052833859,0
0.107171453,0
0.067341113,0
0.658083276,0
0.741141627,0
0.573008906,0
0.604031214,0
0.883132825,0
0.912337069,0
0,0
0.010361849,0
0.007283944,0
0.022718261,0
0,0
0.004815514,0
0.020709015,0
0.011051054,0
0,0
0.040307253,0
0.102525253,0
0.001240515,0
0.662162094,0
0.881925819,0
0.696222268,0
0.705993697,0
0.001109563,0
0.011086946,0
0.014254365,0
0.007599581,0
0.000903846,0
0.146596807,0
0.134538595,0
0.011294885,0
0.021354537,0
0,0
0.48368704,0
0.506671367,0
0.009754776,0
0.400979869,0
0.362355236,0
0.451123223,0
0.48689169,0
0.203741562,0
0.20325635,0
0.862637785,0
0.877134514,0
0.214342903,0
0.003312087,0
0.653665609,0
0.723800723,0
0.00416198,0
0.001224516,0
0.014228192,0
0.013840411,0
0.001973788,0
0.833440126,0
0.845130758,0
0.008846597,0
0.007181291,0
0.603106684,0
0.658918975,0
0.013697809,0
0.030927454,0
0.006182487,0
0.008517235,0
0.008247018,0
0,0
0.658083276,0
0.703324022,0
0.58508498,0
0.580608434,0
0.795697257,0
0.822468341,0
0.004232743,0
0.158667648,0
0.004504975,0
0.135861015,0
0.11564084,0
0,0
0.000658584,0
0.011459765,0
0.003749526,0
0.156906646,0
0.190015626,0
0,0
0.489470605,0
0.506763543,0
0.007770507,0
0.00902001,0
0.002200323,0
0.008145763,0
0.770316396,0
0.797737901,0
0.578260712,0
0.591199212,0
0.921534172,0
0.919640479,0
0.890196646,0
0.891915857,0
0.006977049,0
0.001663652,0
0.76806528,0
0.792742157,0
0.006520864,0
0.001878586,0
0.015980167,0
0.005134438,0
0.003732696,0
0.202425275,0
0.200415092,0
0.006951338,0
0,0
0,0
0.007746996,0
0,0
0.006822851,0
9.63E-05,0
0.596444124,0
0.642055169,0
0.005017738,0
0.011758532,0
0.009139083,0
0,0
0.009751332,0
0.41881451,0
0.435792221,0
0.005117583,0
0.003089689,0
0,0
0.002376914,0
0,0
0.141452965,0
0.143647077,0
0.014733831,0
