curvature,target_class
0.000288867,1
0.004588281,1
0.182801756,1
0.01015501,1
0.002831614,1
0.011276534,1
0.034056989,1
0.031272278,1
0.001333661,1
0.404988436,1
0.013228989,1
0.247099307,1
0.003463598,1
0.362209323,1
0.013110097,1
0.000444823,1
0.191208754,1
0.000640504,1
0.003329371,1
0.019154915,1
0.006795455,1
0.014341739,1
0.080952088,1
0.010454937,1
0.006488302,1
0.004226596,1
0.007797569,1
0.398278684,1
0.154309547,1
0.023023815,1
0.001406164,1
0.306932695,1
0.014170513,1
0.004151857,1
0.00117266,1
0.015413435,1
0.005722869,1
0.344280101,1
0.014562177,1
0.009518929,1
0.293105244,1
0.001267883,1
0.00845675,1
0.002896976,1
0.001142644,1
0.004462691,1
0.008587695,1
0.0001481,1
0.263762044,1
0.026815911,1
0.005590585,1
0.008011101,1
0.00033506,1
0.005074025,1
0.037990709,1
0.002898676,1
0.242294059,1
0.001025502,1
0.448894031,1
0.286865785,1
0.053772155,1
0.079356038,1
0.354462185,1
0.324876842,1
0.027298328,1
0.001235778,1
0.001130439,1
0.003572497,1
0.004390495,1
0.016964467,1
0.008750755,1
0.00047683,1
0.3487929,1
0.005189544,1
0.006934218,1
0.250767728,1
0.000362737,1
0.001251887,1
0.11176374,1
0.000120491,1
0.001243716,1
0.004564158,1
0.01201063,1
0.003728503,1
0.35023873,1
0.200505033,1
0.005742768,1
0.001585549,1
0.056056829,1
0.003358842,1
0.008115757,1
0.006457034,1
0.030233336,1
0.003740336,1
0.007960893,1
0.017528326,1
0.005403174,1
0.007833806,1
0.007414291,1
0.004224137,1
0.274813229,1
0.003569948,1
0.001451182,1
0.005180212,1
0.006023359,1
0.001644919,1
0.010396763,1
0.018433083,1
0.409193712,1
0.279392375,1
0.270931315,1
0.001310766,1
0.013038877,1
0.001555949,1
0.015300326,1
0.243010426,1
0.001371861,1
0.010399124,1
0.026160509,1
0.001833879,1
0.025142612,1
0.000716926,1
0.013109108,1
0.003707136,1
0.021691963,1
0.00481012,1
0.002128474,1
0.110169299,1
0.0225802,1
0.000850897,1
0.312593121,1
0.004874857,1
0.002450466,1
0.002044635,1
0.004542981,1
0.034655737,1
0.015591354,1
0.015511089,1
0.0152294,1
0.292514573,1
0.001504067,1
0.244917279,1
0.030329095,1
0.003165212,1
0.051801612,1
0.166415333,1
0.414664538,1
0.16100287,1
0.007680423,1
0.226689997,1
0.014115803,1
0.025099618,1
0.007061498,1
0.013576681,1
0.0095597,1
0.044255168,1
0.266829186,1
0.015704141,1
0.010444522,1
0.13716969,1
0.016088799,1
0.012635515,1
0.00421099,1
0.020580134,1
0.008176585,1
0.009573741,1
0.017721202,1
0.3395579,1
0.120327936,1
0.005358366,1
0.012828312,1
0.166407909,1
0.139098567,1
0.004628982,1
0.011133515,1
0.018229877,1
0.035334776,1
0.146809708,1
0.160860506,1
0.069560067,1
0.005657143,1
0.020669449,1
0.005757488,1
0.007981179,1
0.020176689,1
0.025257455,1
0.016592729,1
0.015338704,1
0.084613369,1
0.0210289,1
0.003930782,1
0.00127001,1
0.005332192,1
0,1
0.007582804,1
0.057645985,1
0.113829521,1
0.025498715,1
0.148678567,1
0.273995111,1
0.013446044,1
0.294584527,1
0.018353585,1
0.005521402,1
0.003223847,1
0.056107538,1
0.024879783,1
0.007329355,1
0.037282454,1
0.354464168,1
0.294528712,1
0.016430912,1
0.015870371,1
0.003579527,1
0.431135247,1
0.034828026,1
0.007954011,1
0.011358184,1
0.016486862,1
0.001381612,1
0.008299939,1
0.244958799,1
0.018013901,1
0.00041013,1
0.014333392,1
0.006460357,1
0.001472351,1
0.017945463,1
0.008917693,1
0.074874961,1
0.007770688,1
0.091501351,1
0.263986331,1
0.004042291,1
0.048270846,1
0.000970036,1
0.064359064,1
0.005899017,1
0.023299627,1
0.0091798,1
0.314466228,1
0.002574151,1
0.050814934,1
0.082852643,1
0.021003287,1
0.016433311,1
0.001513292,1
0.001910512,1
0.029665108,1
0.002302708,1
0.195425396,1
0.012972792,1
0.000389267,1
0.035268971,1
0.011604023,1
0.092716181,1
0.009628988,1
0.041808259,1
0.001382893,1
0.009725165,1
0.010829536,1
0.02403256,1
0.003974116,1
0.020236872,1
0.007902834,1
0.01847113,1
0.028852189,1
0.077756869,1
0.01839794,1
0.008822024,1
0.004945155,1
0.017396266,1
0.243717538,1
0.216623082,1
0.005607092,1
0.011220318,1
0.020699203,1
0,1
0.213090125,1
0.003535954,1
0.009017943,1
0.009729235,1
0.105756018,1
0.002825228,1
0.01889819,1
0.007575547,1
0.008160214,1
0.01626569,1
0.235490598,1
0.021447312,1
0.005961868,1
0.06040388,1
0.025694957,1
0.022285174,1
0.001084779,1
0.006533411,1
0.014559919,1
0.019456933,1
0.007162719,1
0.013539061,1
0.011650198,1
0.050362296,1
0.017422446,1
0.013279814,1
0.088993654,1
0.029429182,1
0.00828872,1
0.069265961,1
0.006815616,1
0.019943494,1
0.012745634,1
0.024787412,1
0.023752442,1
0.012214869,1
0.298847368,1
0.158209305,1
0.157129959,1
0.004596929,1
0.000677061,1
0.014708188,1
0.104775571,1
0.009812703,1
0.044523778,1
0.053241043,1
0.007273709,1
0.018938265,1
0.002818935,1
0.009196935,1
0.049773704,1
0.005457033,1
0.001706853,1
0.001308156,1
0,1
0.015331511,1
0.000589652,1
0.015318917,1
0.009636701,1
0.004387222,1
0.005347512,1
0.006340992,1
0.034282031,1
0.152483295,1
0.021434291,1
0.00303396,1
0.007565007,1
0.001222622,1
0.004017453,1
0.023361624,1
0.011735462,1
0.022513636,1
0.013211408,1
0.00466762,1
0.008925327,1
0.017628736,1
0.007112474,1
0.003136257,1
0.146087144,1
0.010683374,1
0,1
0.003810222,1
0.017315487,1
0.071608218,1
0.017954847,1
0.023113315,1
0.025326875,1
0.022133618,1
0.011779987,1
0.193779819,1
0.000968042,1
0,1
0.211666269,1
0.003254756,1
0.004103054,1
0.004907075,1
0.014630479,1
0.007137408,1
0.010231087,1
0.012613891,1
0.001826095,1
0.019316227,1
0.008457951,1
0.023486579,1
0.000981969,1
0.006907889,1
0.015774151,1
0.004167326,1
0.033493,1
0.35661664,1
0.002429089,1
0.023570303,1
0.003728222,1
0.004307585,1
0.022983493,1
0.001018583,1
0.004988596,1
0.02329517,1
0.001819501,1
0.005404207,1
0.012361779,1
0.016572804,1
0.023345631,1
0.003812063,1
0.232315341,1
0.020807171,1
0.004712772,1
0.02128289,1
0.008662027,1
0.008743373,1
0.014209882,1
0.005347117,1
0.009014428,1
0.047921635,1
0.014626478,1
0.135655057,1
0.023551112,1
0.022817424,1
0.119069108,1
0.011624878,1
0.013690343,1
0.023745039,1
0.009815739,1
0.010637788,1
0.095648204,1
0.114842745,1
0.010208642,1
0.001201602,1
0.270599442,1
0.002080731,1
0.407542463,1
0.210496496,1
0.421178633,1
0.437689149,1
0.028278281,1
0.007798332,1
0.014334789,1
0.029486099,1
0.031330039,1
0.005418141,1
0.030976495,1
0.008404013,1
0.058723226,1
0.040242785,1
0.202691381,1
0.010671816,1
0.02172033,1
0.052442009,1
0.039154108,1
0.047638858,1
0.003789802,1
0.00574591,1
0.042568293,1
0.002651408,1
0.019875753,1
0.017468433,1
0.561395777,1
0.013212423,1
0.02355895,1
0.03627291,1
0.060199266,1
0.001576171,1
0.018951631,1
0.026269261,1
0.073353433,1
0.005178134,1
0.053658824,1
0.666811468,1
0.005691723,1
0.002838686,1
0.157987536,1
0.011032253,1
0.005207154,1
0.012224418,1
0.038640789,1
0.009603639,1
0.020449222,1
0.406015401,1
0.002566423,1
0.082188214,1
0.167458033,1
0.42286174,1
0,1
0.357678079,1
0.002544166,1
0.005847111,1
0.009072811,1
0.004764117,1
0.005033452,1
0.008942845,1
0.009192103,1
0.013041192,1
0.001743602,1
0,1
0.10204558,1
0.317321191,1
0.001250696,1
0.221558555,1
0.02273679,1
0.032252056,1
0.030163235,1
0.06275985,1
0.00090091,1
0.001804927,1
0.521100765,1
0.016955886,1
0.013067797,1
0.014832868,1
0.018520028,1
0.007658274,1
0.005633553,1
0.020653426,1
0.259242894,1
0.216761794,1
0.020423316,1
0.052748002,1
0.008926743,1
0.094382192,1
0.017294707,1
0.010255331,1
0.012380714,1
0.004347316,1
0.010879634,1
0.020311209,1
0.431068277,1
0.019472298,1
0.007588599,1
0.020097793,1
0.011543136,1
0.004793881,1
0.003744179,1
0.228300816,1
0.014181488,1
0.272891124,1
0.010989487,1
0.014149388,1
0.002364323,1
0.003064494,1
0.004894273,1
0.002589647,1
0.010027635,1
0.020463003,1
0.009261545,1
0.003106352,1
0.032969062,1
0.002785212,1
0.198437402,1
0.01684473,1
0.000787165,1
0.00491657,1
0.000379882,1
0.615440929,1
0.003814524,1
0.028098463,1
0,1
0.005310489,1
0.036831761,1
0.335979792,1
0.007597844,1
0.120136618,1
0.173678396,1
0.03044308,1
0.291645392,1
0.003074473,1
0.271147592,1
0,1
0.003923372,1
0.400977643,1
0.055946362,1
0.007488355,1
0.004608777,1
0.002065508,1
0.014369945,1
0.007155384,1
0.323871779,1
0.002638822,1
0.00496993,1
0.001867619,1
0.024390906,1
0.011946328,1
0.014857336,1
0.007002864,1
0.005883286,1
0.20710226,1
0.015064055,1
0.016263614,1
0.002442144,1
0.009271472,1
0.019427207,1
0.066112656,1
0.321636259,1
0.0158878,1
0.01310127,1
0.11048873,1
0.007952186,1
0.003944231,1
0.006800036,1
0.006319335,1
0.005528019,1
0.007851327,1
0.01333663,1
0.055414594,1
0.249186838,1
0.001934568,1
0.003047196,1
0.040857434,1
0.055357138,1
0.025138858,1
0.003058725,1
0.089835349,1
0.018323182,1
0.007845665,1
0.002384807,1
0.00882501,1
0.002643428,1
0.015245898,1
0.004487115,1
0.002807036,1
0.00430434,1
0.00327741,1
0.003730502,1
0.009063788,1
0.006598008,1
0.008666949,1
0.025724258,1
0.068581689,1
0.001107795,1
0.156004183,1
0.332540438,1
0.006492505,1
0.016213695,1
0.208131356,1
0.221739587,1
0.005619376,1
0.005287918,1
0.017066018,1
0.292594478,1
0.453643918,1
0.526370572,1
0.18098014,1
0.011380825,1
0.045047001,1
0.01209042,1
0.001157754,1
0.003316297,1
0.001074476,1
0.016444637,1
0.017366977,1
0.002772758,1
0.005047191,1
0.007189511,1
0.056527925,1
0.400049822,1
0.008915585,1
0.008394154,1
0.070950033,1
0.07180793,1
0.394628738,1
0.001846785,1
0.019774003,1
0.003228589,1
0.000388894,1
0.0094138,1
0.388231952,1
0.001845464,1
0.005589715,1
0.022730484,1
0.00217277,1
0.001761832,1
0.01422998,1
9.95E-05,1
0.009534822,1
0.014635873,1
0.203127096,1
0.002040844,1
0.002899632,1
0.007422147,1
0.015179455,1
0.003805556,1
0.002179735,1
0.012462897,1
0.017483923,1
0.004073367,1
0.348822953,1
0.001128983,1
0.011416953,1
0.001465612,1
0.010887626,1
0.026149917,1
0.014433379,1
0.012894382,1
0.004336095,1
0.005298711,1
0,1
0.002632429,1
0.001236883,1
0.003686104,1
0.008011252,1
0.219466154,1
0.023069606,1
0.000228764,1
0.001393984,1
0.076507087,1
0.005394276,1
0.007260684,1
0.028130371,1
0.417040093,1
0.012839173,1
0.006654655,1
0.01155327,1
0.022474515,1
0.004973722,1
0.440333289,1
0.005687856,1
0.009012125,1
0.212098029,1
0.011995468,1
0.008351924,1
0.045171185,1
0.001797916,1
0.003134446,1
0.000334868,1
0.014676924,1
0.008623754,1
0.004786479,1
0.002335597,1
0.005580485,1
0.026083543,1
0.009841858,1
0.002178452,1
0.015534231,1
0.004043824,1
0.003398582,1
0.012599589,1
0.29013497,1
0.009117322,1
0.013612118,1
0.002510123,1
0.009673732,1
0.024237578,1
0.014471451,1
0.014939875,1
0.09657914,1
0.22019085,1
0.001112633,1
0.008726304,1
0.177910884,1
0.001765121,1
0.010648398,1
0.0083296,1
0.006353052,1
0.004719119,1
0.004408495,1
0.300402906,1
0.242298887,1
0.016067948,1
0.352989801,1
0.271674949,1
0.003863948,1
0.008715944,1
0.002764348,1
0.276470677,1
0.044400429,1
0.00088425,1
0.004955995,1
0.108656704,1
0.055296169,1
0.007094617,1
0.260442565,1
0.003552403,1
0.009717231,1
0.467722988,1
0.318870241,1
0.008265648,1
0.001515822,1
0.000213542,1
0.005131967,1
0.004340066,1
0.050119793,1
0.002649901,1
0.019106735,1
0.005169932,1
0.007515192,1
0.018190142,1
0.0060969,1
0.00848481,1
0.241430002,1
0.006093128,1
0.068455433,1
0.385579711,1
0.005767053,1
0.00108481,1
0.304840077,1
0.433361339,1
0.32588416,1
0.000609498,1
0.015092045,1
0,1
0.001041463,1
0.003645748,1
0.010348749,1
0.004227015,1
0.006254247,1
0.00487234,1
0.128290607,1
0.004521815,1
0.042371761,1
0.020354173,1
0.013097913,1
0.010118559,1
0.023992776,1
0.00296204,1
0.017527057,1
0.011033664,1
0.018032958,1
0.00061788,1
0.007733541,1
0.003980747,1
0.014809068,1
0.011116427,1
0.008649233,1
0,1
0.025477778,1
0.006254927,1
0.026665915,1
0.005085143,1
0.01336666,1
0.005963505,1
0.173004281,1
0.033896193,1
0.010124164,1
0.011763684,1
0.094075203,1
0.005963213,1
0.227331964,1
0.001685964,1
0.006012652,1
0.044638629,1
0.012482449,1
0.002709695,1
0.028114685,1
0.012246619,1
0.009842734,1
0.011350871,1
0.014161812,1
0.015208158,1
0.022272335,1
0.014645929,1
0.006009561,1
0.00434334,1
0.003558591,1
0.010411795,1
0.012769842,1
0.465743164,1
0.000579862,1
0.008331363,1
0.001465813,1
0.017182724,1
0.008923703,1
0.056451461,1
0.001591919,1
0.045575342,1
0.011599657,1
0.000500813,1
0.015205325,1
0.157237045,1
0.008408086,1
0.032519914,1
0.018137464,1
0.080843383,1
0.094851676,1
0.021067164,1
0.526921613,1
0.006873167,1
0.008078742,1
0.006550609,1
0.012754358,1
0.010508113,1
0.166404133,1
0.010003948,1
0.239150438,1
0.008997466,1
0.008326433,1
0.00528626,1
0.016397738,1
0.045034513,1
0.008289627,1
0.009431702,1
0.075072334,1
0.038177077,1
0.015982692,1
0.009351969,1
0.017956253,1
0.115160289,1
0.021645726,1
0.021661036,1
0.009450211,1
0.032855767,1
0.00975413,1
0.006126666,1
0.187584851,1
0.009247743,1
0.019803675,1
0.227213296,1
0.036828255,1
0.001233411,1
0.332377594,1
0.012818008,1
0.005748601,1
0.007851973,1
0.009262884,1
0.022984687,1
0.014300655,1
0.015030594,1
0.034847292,1
0.282470289,1
0.006556327,1
0.183546656,1
0.002034076,1
0.004475453,1
0.00940146,1
0.007724014,1
0.000224257,1
0,1
0.359063401,1
0.004011382,1
0.033797816,1
0.01360235,1
0.005304189,1
0.035801651,1
0.002115171,1
0.281359007,1
0.006404128,1
0.003377718,1
0.014827076,1
0.015684426,1
0.019929513,1
0.006875514,1
0.041061364,1
0.20408814,1
0.15640914,1
0.272114202,1
0.002642313,1
0.000699786,1
0.018015303,1
0.069126583,1
0.045228262,1
0.129062892,1
0.040366329,1
0.008795135,1
0.007683969,1
0.007551256,1
0.013720751,1
0.00249571,1
0.03293668,1
0.013666632,1
0.005138995,1
0.021160243,1
0.01823215,1
0.018111298,1
0.28934921,1
0.006628577,1
0.000759454,1
0.11598917,1
0.007590889,1
0.021685821,1
0.016786334,1
0.035892277,1
0.023613027,1
0.060886508,1
0.011290842,1
0.003097184,1
0.025701508,1
0.002841577,1
0.001264132,1
0.000290419,1
0.015821359,1
0.012519735,1
0.000399109,1
0.020340009,1
0.008547954,1
0.006987781,1
0.009023609,1
0.113626689,1
0.002241541,1
0.021353353,1
0.013765982,1
0.00353864,1
0.005576639,1
0.007237062,1
0.016876166,1
0.008712649,1
0.004380092,1
0.399507462,1
0.461822798,1
0.635236779,1
0.013845024,1
0.007842773,1
0.010119942,1
0.016619488,1
0.019239852,1
0.000456714,1
0.010200833,1
0.031570039,1
0.00355444,1
0.009545089,1
0.018609168,1
0.005963684,1
0.007199017,1
0.081286621,1
0.009275197,1
0.015867578,1
0.378698321,1
0.29035753,1
0.00931831,1
0.043463359,1
0.278607737,1
0.33138484,1
0.012224456,1
0.011561489,1
0.02860308,1
0.021491324,1
0.438325708,1
0.085224487,1
0.403814807,1
0.00833513,1
0.006436288,1
0.002533643,1
0.001137486,1
0.005698704,1
0.007025217,1
0.050803808,1
0.008390133,1
0.013825281,1
0,1
0.004577347,1
0.015624687,1
0.001840954,1
0.019713489,1
0.019470092,1
0.206027607,1
0.016415679,1
0.007525752,1
0.006230436,1
0.026282755,1
0.025363209,1
0.392089707,1
0.012398588,1
0.373251586,1
0.005088289,1
0.478851257,1
0.002747917,1
0,1
0.026583429,1
0.388017949,1
0.009953263,1
0.018792316,1
0.007922624,1
0.003818504,1
0.006411632,1
0.001300081,1
0.019705726,1
0.003162519,1
0.007988094,1
0.006694802,1
0.019146792,1
0.006030406,1
0.451792142,1
0.001260106,1
0.026882128,1
0.005280624,1
0.001578326,1
0.003463571,1
0.277333747,1
0.087788178,1
0.012579245,1
0.002373563,1
0.273853124,1
0.198865223,1
0.019429606,1
0.006087022,1
0.029690801,1
0.004753678,1
0.011922317,1
0.030726663,1
0.00326096,1
0.01799472,1
0.00277175,1
0.003962864,1
0.018875443,1
0.004079475,1
0.414830517,1
0.007349214,1
0.019628096,1
2.69E-05,1
0.023102306,1
0.012718529,1
0.008943728,1
0.006920959,1
0.041992971,1
0.030337151,1
0.000978655,1
0.005416734,1
0.009032664,1
0.342466866,1
0.004728154,1
0.004181196,1
0.00405982,1
0.016767726,1
0.006023062,1
0.003624177,1
0.00223467,1
0.005933028,1
0.332508721,1
0.000774755,1
0.008898042,1
0.366310197,1
0.003213338,1
0.014467381,1
0.004398519,1
0.0203702,1
0.260582117,1
0.000269761,1
0.016730324,1
0.003942438,1
0.013674006,1
0.003872144,1
0.004660702,1
0.001872275,1
0.033074312,1
0.007757366,1
0.003537261,1
0.003850972,1
0.004559279,1
0.002053601,1
0.036273492,1
0.071447635,1
0.023941438,1
0.007405763,1
0.004785438,1
0.026334974,1
0.014951249,1
0.01394128,1
0.006214793,1
0.30346892,1
0.016804327,1
0.035951828,1
0.254240987,1
0.284707293,1
0.307533442,1
0.193450807,1
0.039660903,1
0.297075434,1
0.221741089,1
0.002615167,1
0.01310414,1
0.007885906,1
0.006942728,1
0.000918998,1
0.000514534,1
0.024340482,1
0.020813056,1
0.012898749,1
0.024319233,1
0.016837108,1
0.029707144,1
0.033743457,1
0.295374014,1
0.003786745,1
0.004267894,1
0.031939195,1
0.18047581,1
0.011802259,1
0.000612376,1
0.304409563,1
0.075195066,1
0.002597823,1
0.004253675,1
0.198570002,1
0.234582829,1
0.010382438,1
0.042278795,1
0.013716464,1
0.002898601,1
0.248102469,1
0.006946074,1
0.007516659,1
0.012446233,1
0.438655222,1
0.002750008,1
0.275828128,1
0.004973703,1
0.004851502,1
0.01499639,1
0.015240141,1
0.008157859,1
0.000956059,1
0.008952033,1
0.028806551,1
0.000842331,1
0.013721738,1
0.297920299,1
0.005278816,1
0.007031245,1
0.001316949,1
0.011518608,1
0.366488709,1
0.482485594,1
0.398119697,1
0.326482925,1
0.012520789,1
0.139245828,1
0.098358261,1
0.001901736,1
0.011812512,1
0.036036881,1
0.443695076,1
0.44124982,1
0.000478951,1
0.012378156,1
0.048772398,1
0.012428526,1
0.001564025,1
0.004505927,1
0.057229602,1
0.007417106,1
0.004718362,1
0.182438926,1
0.012158382,1
0.004244822,1
0.004261467,1
0.011431005,1
0.003797171,1
0.00180532,1
0.06379082,1
0,1
0.003256447,1
0.001401833,1
0.00559212,1
0.000860373,1
0.002941694,1
0.008706577,1
0.016414718,1
0.002252513,1
0,1
0.008337609,1
0.003092629,1
0.017265762,1
