curvature,target_class
0.00217757,0
0.462961243,0
0.276499357,0
0.281272121,0
0.082640256,0
0.121405111,0
0.042396699,0
0.198895052,0
0.116104934,0
0.347506406,0
0.00677432,0
0.292342966,0
0.367127438,0
0.010864344,0
0.355735139,0
0.165866406,0
0.322509105,0
0.103736433,0
0.042431837,0
0.209139183,0
0.012120361,0
0.126118423,0
0.377295481,0
0.127991797,0
0.20226244,0
0.332335558,0
0.236518353,0
0.078687561,0
0.518574219,0
0.153351768,0
0.274747404,0
0.190876688,0
0.233801049,0
0.223237943,0
0.062756965,0
0.389683723,0
0.345713207,0
0.01001413,0
0.423649693,0
0.189942523,0
0.478685189,0
0.028518379,0
0.090532891,0
0.200800931,0
0.456343441,0
0.227722027,0
0.081958341,0
0.003666539,0
0.313818891,0
0.006296805,0
0.115029096,0
0.52257219,0
0.256435633,0
0.173303235,0
0.027934457,0
0.14775366,0
0.269390558,0
0.41659539,0
0.227362146,0
0.102823249,0
0.003240431,0
0.23535964,0
0.412453267,0
0.196834973,0
0.27663494,0
0.190205649,0
0.480907855,0
0.26065447,0
0.2536893,0
0.442048406,0
0.411514909,0
0.346922973,0
0.239550905,0
0.240571785,0
0.156914113,0
0.172534112,0
0.117481709,0
0.20170653,0
0.285371931,0
0.115502804,0
0.352241103,0
0.331561176,0
0.221746018,0
0.216567803,0
0.414279965,0
0.235277443,0
0.271473044,0
0.251592391,0
0.223854168,0
0.131939704,0
0.3426758,0
0.364879944,0
0.007491978,0
0.312021132,0
0.226485101,0
0.240671103,0
0.273646694,0
0.190078935,0
0.535672553,0
0.009637751,0
0.013037284,0
0.017963349,0
0.23327545,0
0.272659277,0
0.277084464,0
0.157336999,0
0.019720766,0
0.265013388,0
0.292652884,0
0.027201589,0
0.190626654,0
0.334197049,0
0.375442061,0
0.260435754,0
0.109664077,0
0.196364093,0
0.263543207,0
0.130282907,0
0.138787813,0
0.289223595,0
0.06793442,0
0.072311164,0
0.154817122,0
0.283137616,0
0.180169082,0
0.229569058,0
0.142964529,0
0.233491852,0
0.277785557,0
0.220546485,0
0.150920662,0
0.102158492,0
0.307106505,0
0.159600598,0
0.18320584,0
0.115388177,0
0.181757726,0
0.128825769,0
0.209288107,0
0.314480849,0
0.210038862,0
0.308333825,0
0.261137878,0
0.193123518,0
0.232612004,0
0.376999629,0
0.234668514,0
0.381412725,0
0.167756796,0
0.345279491,0
0.333618633,0
0.012232608,0
0.068556388,0
0.411829609,0
0.017582753,0
0.244629839,0
0.000461512,0
0.002904701,0
0.212073712,0
0.357023454,0
0.098698586,0
0.331371144,0
0.005422803,0
0.009526147,0
0.011628347,0
0.021573037,0
0.003005098,0
0.434637841,0
0.004106553,0
0.245285168,0
0.002889583,0
0.004274882,0
0.005947268,0
0.308572335,0
0.253843891,0
0.456032736,0
0.049252811,0
0.321659666,0
0.404770466,0
0.006791382,0
0.017086496,0
0.265556965,0
0.222152132,0
0.183507794,0
0.003553973,0
0.261534196,0
0.003152189,0
0.283120464,0
0.464430581,0
0.275612035,0
0.003532553,0
0.187181936,0
0.009534309,0
0.373572244,0
0.000603777,0
0.006091997,0
0.005866519,0
0.001194677,0
0.002309147,0
0.004624098,0
0.006016196,0
0.285089463,0
0.150039007,0
0.435779696,0
0.434397725,0
0.000299354,0
0.313816707,0
0.004026869,0
0.003524225,0
0.401793605,0
0.260442175,0
0.000856456,0
0.143013532,0
0.048854794,0
0.001642608,0
0.12269933,0
0.364046158,0
0.389582308,1
0.366253436,1
0.072610105,1
0.000189141,1
0.296046497,1
0.412435122,1
0.16569662,1
0.038829645,1
0.360494442,1
0.321798007,1
0.165638507,1
0.100660833,1
0.003542428,1
0.013173121,1
0.271226822,1
0.005291406,1
0.169121135,1
0.269118522,1
0.08203646,1
0.157734337,1
0.241470589,1
0.087196814,1
0.17404655,1
0.242185999,1
0.342417002,1
0.002452315,1
0.100843768,1
0.003694005,1
0.000494037,1
0.040236558,1
0.00340861,1
0.256256288,1
0.111845136,1
0.238517972,1
0.122164298,1
0.272009927,1
0.123107527,1
0.224317013,1
0.076220775,1
0.102492703,1
0.016769813,1
0.003485285,1
0.006223051,1
0.239056918,1
0.360907885,1
0.002747845,1
0.316795237,1
0.369560382,1
0.489080959,1
0.237259269,1
0.44842406,1
0.182046151,1
0.164522392,1
0.499955041,1
0.000871295,1
0.107562754,1
0.386059262,1
0.002575658,1
0.205191849,1
0.007918543,1
0.194324222,1
0.432365143,1
0.370949955,1
0.303939967,1
0.454667445,1
0.005211178,1
0.003833919,1
0.350752854,1
0.323769026,1
0.371593466,1
0.415999104,1
0.222560234,1
0.25761466,1
0.031595768,1
0.145675675,1
0.000683105,1
0.335587892,1
0.417516871,1
0.004182677,1
0.302215851,1
0.339955025,1
0.061182151,1
0.003574066,1
0.005895743,1
0.003066909,1
0.164372492,1
0.209998999,1
0.253741254,1
0.008724352,1
0.327176722,1
0.401698341,1
0.314195119,1
0.326877555,1
0.240878308,1
0.002673188,1
0.00637459,1
0.10655324,1
0.537871559,1
0.492634813,1
0.104718966,1
0.172487087,1
0.250378914,1
0.264853117,1
0.287849124,1
0.374900666,1
0.144287455,1
0.269220002,1
0.12785816,1
0.296600618,1
0.012622546,1
0.300398197,1
0.234406175,1
0.022012649,1
0.263922285,1
0.217609244,1
0.259456353,1
0.046300993,1
0.252216176,1
0.128175948,1
0.319128616,1
0.010821637,1
0.459708439,1
0.218732507,1
0.356293333,1
0.314301832,1
0.191873586,1
0.490630281,1
0.417497607,1
0.171102982,1
0.20499482,1
0.095894791,1
0.294598731,1
0.320503659,1
0.438778206,1
0.228412607,1
0.558663988,1
0.150513833,1
0.119081785,1
0.270689639,1
0.107430748,1
0.075419375,1
0.152926742,1
0.004570345,1
0.207568641,1
0.270394468,1
0.159356618,1
0.400264631,1
0.192689953,1
0.191995999,1
0.218705141,1
0.010343675,1
0.053755784,1
0.004455029,1
0.007219278,1
0.004385713,1
0.010357789,1
0.018301987,1
0.013265912,1
0.00707536,1
0.036833808,1
0.077149493,1
0.03952077,1
0.043195622,1
0.058147858,1
0.051931705,1
0.093289161,1
0.045389411,1
0.060452074,1
0.02789466,1
0.055313477,1
0.047783127,1
0.015644522,1
0.061111323,1
0.043858565,1
0.071596058,1
0.03949841,1
0.036168587,1
0.053452767,1
0.062569803,1
0.007194541,1
0.066872203,1
0.033227247,1
0.072540091,1
0.025173862,1
0.087469812,1
0.039348247,1
0.045767312,1
0.01666931,1
0.003194472,1
0.014392126,1
0.026068249,1
0.050257883,1
0.027305884,1
0.008012635,1
0.004415069,1
0.004695621,1
0.001156159,1
0.037398409,1
0.007343755,1
0.009833672,1
0.007564022,1
0.035070175,1
0.007997504,1
0.047118065,1
0.050162191,1
0.041726797,1
0.032687785,1
0.069464995,1
0.035815102,1
0.046194488,1
0.05833729,1
0.061344719,1
0.055349224,1
0.05061945,1
0.025932621,1
0.010988984,1
0.003223094,1
0.291569198,1
0.097494949,1
0.084290195,1
0.078200508,1
0.028901811,1
0.006355508,1
0.191922953,1
0.239873456,1
0.057855631,1
0.317031049,1
0.150606982,1
0.045721644,1
0.012307667,1
0.096545381,1
0.010353922,1
0.213973057,1
0.046580069,1
0.050706119,1
0.010043843,1
0.050218486,1
0.125880831,1
0.014210619,1
0.122501502,1
0.101583162,1
0.007253814,1
0.032443283,1
0.027510267,1
0.163620262,1
0.258051127,1
0.254394154,1
0.083318803,1
0.118598897,1
0.249400372,1
0.206666087,1
0.025461,1
0.103168138,1
0.275855829,1
0.010810974,1
0.005281555,1
0.02054056,1
0.268040403,1
0.302444907,1
0.285714598,1
0.28656387,1
0.358226725,1
0.283965759,1
0.246797491,1
0.245481956,1
0.126144603,1
0.142180188,1
0.052596174,1
0.357678079,1
0.004676638,1
0.226216741,1
0.002141728,1
0.147590808,1
0.100814161,1
0.00453725,1
0.175273072,1
0.019270283,1
0.104233317,1
0.224936598,1
0.113570505,1
0.135462622,1
0.156021534,1
0.111544298,1
0.537483043,1
0.120506825,1
0.17232063,1
0.130882935,1
0.285898052,1
0.231105613,1
0.11119727,1
0.03521609,1
0.069871151,1
0.236134807,1
0.274516607,1
0.011518806,1
0.525257594,1
0.137477317,1
0.040869842,1
0.202139717,1
0.002638822,1
0.002864693,1
0.104973032,1
0.330375452,1
0.110546014,1
0.003092011,1
0.010919485,1
0.010323366,1
0.168263315,1
0.020635525,1
0.126748609,1
0.047278005,1
0.177231507,1
0.132540598,1
0.174294259,1
0.207942136,1
0.00327741,1
0.148046602,1
0.130167717,1
0.005795435,1
0.204198395,1
0.214176588,1
0.222979109,1
0.219481902,1
0.170293468,1
0.001729354,1
0.251119294,1
0.147924373,1
0.224656923,1
0.272015762,1
0.168915081,1
0.006534207,1
0.34849116,1
0.162480348,1
0.080565527,1
0.212882832,1
0.220053464,1
0.203226508,1
0.260410819,1
0.172357981,1
0.01804953,1
0.112807726,1
0.234176197,1
0.387939105,1
0.203712096,1
0.485547192,1
0.309755805,1
0.260487592,1
0.182357196,1
0.077023827,1
0.241430002,1
0.005841214,1
0.222714265,1
0.211465665,1
0.209587498,1
0.004179286,1
0.056506436,1
0.214039067,1
0.080746628,1
0.099762982,1
0.068697616,1
0.137994009,1
0.095913904,1
0.117991302,1
0.24956352,1
0.049077921,1
0.159354626,1
0.208718891,1
0.237816782,1
0.184687421,1
0.181747083,1
0.150245682,1
0.045191652,1
0.265444219,1
0.122836723,1
0.219856158,1
0.135984782,1
0.19611781,1
0.071902713,1
0.140386698,1
0.064691271,1
0.364937106,1
0.054020997,1
0.006158467,1
0.139414676,1
0.097784641,1
0.282622862,1
0.119975323,1
0.17943955,1
0.274465072,1
0.215762901,1
0.036438579,1
0.351890975,1
0.154988057,1
0.126968702,1
0.024842195,1
0.223610494,1
0.236858457,1
0.199347072,1
0.113561914,1
0.187210604,1
0.002429744,1
0.021062879,1
0.160251318,1
0.143830535,1
0.199982408,1
0.232157974,1
0.292882403,1
0.043592403,1
0.142992826,1
0.277267434,1
0.315271951,1
0.035161568,1
0.194414297,1
0.304060732,1
0.192191091,1
0.38737033,1
0.004487898,1
0.002157239,1
0.032809476,1
0.090281986,1
0.08747309,1
0.264321801,1
0.169751817,1
0.301466181,1
0.186171169,1
0.170501961,1
0.178367997,1
0.392595802,1
0.287228036,1
0.138771312,1
0.207319542,1
0.274429825,1
0.326304916,1
0.19382141,1
0.122421927,1
0.037858823,1
0.023449651,1
0.198168751,1
0.01381383,1
0.103104834,1
0.027097552,1
0.156131495,1
0.35612027,1
0.184730533,1
0.007634761,1
0.131026112,1
0.332110936,1
0.265750151,1
0.226710922,1
0.132944543,1
0.06173066,1
0.064826857,1
0.009344562,1
0.446604731,1
0.056565902,1
0.05723273,1
0.321471211,1
0.096611026,1
0.314292666,1
0.164557522,1
0.012611596,1
0.099534406,1
0.154120371,1
0.09341878,1
0.009498247,1
0.17008234,1
0.143619755,1
0.376545664,1
0.063225047,1
0.293572906,1
0.213414937,1
0.100042406,1
0.253127216,1
0.337177402,1
0.237709813,1
0.220991816,1
0.23540675,1
0.160927997,1
0.306883482,1
0.416958614,1
0.189420261,1
0.282281663,1
0.326932974,1
0.387860917,1
0.199390434,1
0.354514868,1
0.203778109,1
0.200769239,1
0.26756072,1
0.270602029,1
0.008418573,1
0.512270889,1
0.261312621,1
0.002300063,1
0.058933051,1
0.559949824,1
0.111538378,1
0.355068637,1
0.202086403,1
0.160600997,1
0.010461212,1
0.217450911,1
0.21660385,1
0.161022911,1
0.18857392,1
0.011350854,1
0.130696374,1
0.099418062,1
0.185305158,1
0.261178228,1
0.2560544,1
0.085378555,1
0.321131602,1
0.153598297,1
0.236971753,1
0.169061554,1
0.284488305,1
0.31352666,1
0.238662001,1
0.082542485,1
0.183118804,1
0.381161375,1
0.006603986,1
0.005987118,1
0.25361312,1
0.334758113,1
0.050248714,1
0.079687301,1
0.138089059,1
0.345333361,1
0.012484461,1
0.03981779,1
0.259662165,1
0.007236855,1
0.172049023,1
0.26936916,1
0.186117258,1
0.104089773,1
0.204044378,1
0.009141796,1
0.158330653,1
0.176758751,1
0.126883934,1
0.161852253,1
0.120913714,1
0.188404143,1
0.005523488,1
0.200331137,1
0.072657008,1
0.254987579,1
0.10740831,1
0.124648361,1
0.044006918,1
0.002370625,1
0.099169367,1
0.002703901,1
0.017291595,1
0.011398802,1
0.372108388,1
0.002309677,1
0.08524359,1
0.257966115,1
0.018462468,1
0.334644076,1
0.072371909,1
0.07184581,1
0.228275329,1
0.495285282,1
0.001410724,1
0.014591359,1
0.015524802,1
0.003985688,1
0.055926441,1
0.003669484,1
0.328341334,1
0.003956239,1
0.000834767,1
0.004449298,1
0.002710382,1
0.000465592,1
0.001589766,1
0.009520221,1
0.152838937,1
0.278192065,1
0.003065713,1
0.003846239,1
0.223921972,1
0.2252525,1
0.08781098,1
0.199078777,1
0.176104273,1
0.199402376,1
0.143171702,1
0.188116921,1
0.08790691,1
0.245565132,1
0.254943907,1
0.018829845,1
0.136646244,1
0.183255756,1
0.337366342,1
0.173314406,1
0.13758123,1
0.213521196,1
0.033882908,1
0.007749728,1
0.094591162,1
0.080522717,1
0.174873399,1
0.266922656,1
0.001242928,1
0.017631043,1
0.291718784,1
0.031387553,1
0.001355155,1
0.010203265,1
0.133308065,1
0.226758439,1
0.013386904,1
0.090939164,1
0.300604647,1
0.10614427,1
0.071360569,1
0.152831544,1
0.09176083,1
0.254581492,1
0.094665744,1
0.276577539,1
0.084978908,1
0.075280229,1
0.170847485,1
0.118175306,1
0.173835428,1
0.321392276,1
0.42725235,1
0.118568197,1
0.089614831,1
0.192073695,1
0.160276977,1
0.242478515,1
0.212712302,1
0.325358722,1
0.223630552,1
0.26807196,1
0.131490204,1
0.227030695,1
0.257590449,1
0.00616362,1
0.00427932,1
0.170280938,1
0.117084092,1
0.062773095,1
0.010180811,1
0.198688135,1
0.216390718,1
0.247677843,1
0.299332964,1
0.184460377,1
0.209270001,1
0.186448561,1
0.081273332,1
0.339689965,1
0.320496489,1
0.103848782,1
0.004403814,1
0.064257707,1
0.193841517,1
0.020439906,1
0.006885648,1
0.100237198,1
0.242801498,1
0.007527197,1
0.044590297,1
0.135958602,1
0.116925466,1
0.222612505,1
0.06871253,1
0.178840182,1
0.231849205,1
0.253062044,1
0.086647121,1
0.247451504,1
0.11953344,1
0.217542697,1
0.275568573,1
0.004497427,1
0.377297417,1
0.549253197,1
0.308178625,1
0.169182739,1
0.038334553,1
0.127801989,1
0.172766892,1
0.172357381,1
0.0064705,1
0.002845099,1
0.077548337,1
0.097157253,1
0.12654234,1
0.26619629,1
0.018746203,1
0.178684038,1
0.264219262,1
0.271756059,1
0.012620461,1
0.032184544,1
0.232263104,1
0.156682387,1
0.189173698,1
0.166531042,1
0.133433834,1
0.240175655,1
0.108953698,1
0.133135251,1
0.145020372,1
0.01207164,1
0.004916583,1
0.465848757,1
0.271434505,1
0.167157856,1
0.331953029,1
0.161009425,1
0.009730797,1
0.004614738,1
0.254206452,1
0.240781333,1
0.173363376,1
0.210124178,1
0.17059599,1
0.193978764,1
0.190005941,1
0.095929777,1
0.196504285,1
0.172019991,1
0.05691912,1
0.348518655,1
0.227392498,1
0.268190316,1
0.021920905,1
0.248481524,1
0.26565577,1
0.027559704,1
0.011175809,1
0.001638235,1
0.009658115,1
0.000194078,1
0.006187373,1
0.338527067,1
0.021022599,1
0.009372338,1
0.026636495,1
0.004311608,1
0.037273949,1
0.006449163,1
0.032292695,1
0.02351444,1
0.012445021,1
0.004237544,1
0.003901246,1
0.003198465,1
0.239950615,1
0.012927421,1
0.371905375,1
0.352381099,1
0.312389295,1
0.00549081,1
0.004572529,1
0.364566952,1
0.246782712,1
0.442551137,1
0.187059026,1
0.167383277,1
0.127788113,1
0.334522735,1
0.059781416,1
0.338517417,1
0.389311316,1
0.015847454,1
0.00440335,1
0.010990237,1
0.100988199,1
0.009065078,1
0.001045921,1
0.004374837,1
0.003511363,1
0.00744361,1
0.008781268,1
0.03696689,1
0.004353112,1
0.018343159,1
0.45841562,1
0.003259604,1
0.297106039,1
0.58541423,1
0.000150169,1
0.356241052,1
0.379288235,1
0.003192626,1
0.009512851,1
0.20208596,1
0.429987201,1
0.231743017,1
0.051964404,1
0.003549916,1
0.176832133,1
0.053143392,1
0.222317852,1
0.097575143,1
0.241265039,1
0.001303452,1
0.250026413,1
0.002655613,1
0.150303064,1
0.21608315,1
0.011954714,1
0.250069617,1
0.165789094,1
0.112890384,1
0.050353157,1
0.420418677,1
0.128085576,1
0.332629476,1
0.312179562,1
0.077440247,1
0.231561576,1
0.374387013,1
0.166631712,1
0.315974929,1
0.069671091,1
0.202754065,1
0.14726624,1
0.230075898,1
0.16877522,1
0.118902046,1
0.132230417,1
0.006467261,1
0.021263299,1
0.012290061,1
0.035172709,1
0.388998921,1
0.002873929,1
0.03973787,1
0.004206984,1
0.008027736,1
0.017376493,1
0.002860055,1
0.021954163,1
0.569075874,1
0.135413646,1
0.157549794,1
0.224196023,1
0.160888982,1
0.168848573,1
0.230293084,1
0.044806786,1
0.037569126,1
0.252514992,1
0.106552326,1
0.016369451,1
0.011743818,1
0.011751958,1
0.078863154,1
0.009792135,1
0.308553586,1
0.111610001,1
0.017642702,1
0.045671482,1
0.003391229,1
0.092254889,1
0.135988568,1
0.04161781,1
0.115370085,1
0.08623675,1
0.403603539,1
0.068156235,1
0.113965676,1
0.020761631,1
0.182843516,1
0.148456493,1
0.007715511,1
0.043167292,1
0.154299204,1
0.08748322,1
0.04722529,1
0.012987642,1
0.093019684,1
0.007186776,1
0.000960454,1
0.005675564,1
0.006580421,1
0.008366958,1
0.032049269,1
0.003124378,1
0.042179863,1
0.00648267,1
0.055740558,1
0.005975331,1
0.02223551,1
0.02393134,1
0.09783322,1
0.004887265,1
0.036958624,1
0.038193558,1
0.041727314,1
0.055209028,1
0.076280613,1
0.09436221,1
0.060502175,1
0.040490414,1
0.147837221,1
0.07151492,1
0.011247703,1
0.022004891,1
0.003258411,1
0.006167335,1
0.117788336,1
0.12862381,1
0.030869455,1
0.055266579,1
0.032375807,1
0.005656946,1
0.094946613,1
0.046824058,1
0.045409555,1
0.000547118,1
0.004677455,1
0.066425937,1
0.003850903,1
0.002068478,1
0.023539925,1
0.076922998,1
0.062301874,1
0.050238594,1
0.031508929,1
0.017879404,1
0.234356969,1
0.013299298,1
0.002706839,1
0.196082548,1
0.06183662,1
0.113358268,1
0.109170348,1
0.095709315,1
0.178894009,1
0.111171689,1
0.020046693,1
0.096711373,1
0.024063092,1
0.080600669,1
0.08051807,1
0.151289036,1
0.042382142,1
0.008355856,1
0.006656296,1
0.089029242,1
0.125297333,1
0.226434951,1
0.054841396,1
0.339611967,1
0.004897131,1
0.288187292,1
0.196345947,1
0.405005852,1
0.006658521,1
0.157998081,1
0.335962424,1
0.276963901,1
0.431677552,1
0.002440825,1
0.345327193,1
0.325461627,1
0.124090652,1
0.203879975,1
0.074191887,1
0.108310851,1
0.143197517,1
0.006342244,1
0.086744923,1
0.041617854,1
0.255781366,1
0.066116703,1
0.028071924,1
0.115949105,1
0.345455921,1
0.137491294,1
0.102446317,1
0.340987746,1
0.015887205,1
0.074594417,1
0.113110595,1
0.153296546,1
0.183664448,1
0.14918364,1
0.037406539,1
0.181210254,1
0.059819004,1
0.265690965,1
0.221749944,1
0.085662232,1
0.058456628,1
0.032092986,1
0.163059158,1
0.337949747,1
0.167060045,1
0.274329131,1
0.105399386,1
0.137803954,1
0.143133298,1
0.057496645,1
0.46176627,1
0.238115464,1
0.218694285,1
0.511116533,1
0.008331142,1
0.385872139,1
0.302027888,1
0.181604689,1
0.015002688,1
0.266100101,1
0.189500716,1
0.007984431,1
0.01478138,1
0.071243331,1
0.166369106,1
0.003138062,1
0.186248691,1
0.053943757,1
0.063302617,1
0.136221108,1
