stroke_width,target_class
24.44993612,1
55.83698474,1
22.81880506,1
14.23910572,1
10.19014572,1
27.82292952,1
19.51090463,1
15.36102157,1
26.69617209,1
24.80632309,1
4.724156044,1
8.220817672,1
11.56509572,1
12.69546648,1
7.134604005,1
5.28339688,1
7.635026073,1
10.60834971,1
12.22563637,1
7.221359734,1
10.42558697,1
24.70334871,1
23.91291632,1
6.078492546,1
14.34182509,1
24.26850548,1
11.59536257,1
15.03155049,1
16.96246891,1
34.8044515,1
11.92643319,1
23.92882672,1
13.39325016,1
28.68674589,1
11.36933198,1
25.51234767,1
14.29210604,1
28.5978512,1
6.065884277,1
6.845061573,1
10.82164864,1
24.12032508,1
12.15392391,1
14.87171791,1
8.575099316,1
11.45313918,1
6.745082319,1
13.23332195,1
12.42106073,1
10.234505,1
17.45219178,1
13.49881298,1
13.27039752,1
7.254175512,1
31.4533755,1
7.058265686,1
10.83746954,1
13.08332712,1
7.206808716,1
39.71321836,1
22.30163915,1
31.98160524,1
30.21692919,1
30.28360054,1
27.91019046,1
23.22220741,1
29.27247672,1
32.8972533,1
29.02400551,1
31.37842619,1
17.42884917,1
31.03736897,1
19.61122924,1
39.96746354,1
23.8235329,1
22.2400348,1
24.00540464,1
20.08986995,1
19.93829843,1
26.39879466,1
15.92151044,1
16.99485223,1
25.33091477,1
17.90999044,1
19.6968674,1
30.86250862,1
24.02469054,1
18.36942129,1
24.26079531,1
20.08622441,1
33.53210396,1
21.20262744,1
22.6021034,1
19.93926993,1
18.15174543,1
21.83690299,1
20.09388823,1
19.88524575,1
23.9312882,1
26.90804406,1
27.44755466,1
21.09674907,1
41.62784405,1
27.43485255,1
25.45831264,1
25.40862338,1
19.52129501,1
29.57974947,1
40.24028506,1
27.2414622,1
20.84865117,1
34.33290783,1
22.10987433,1
21.27071274,1
25.73390031,1
20.48497351,1
27.91876226,1
22.43608023,1
18.75681472,1
27.23203825,1
28.56735776,1
30.47590793,1
26.83301318,1
19.25843288,1
30.0937875,1
17.0369435,1
19.69549577,1
24.619325,1
10.36770139,1
17.29638918,1
19.46766625,1
22.27920682,1
18.40801095,1
17.21148464,1
21.62980853,1
21.32828478,1
37.73630825,1
26.66411346,1
23.74236704,1
33.02408955,1
41.671101,1
41.706537,1
28.26283617,1
42.79948043,1
37.88025549,1
41.25345689,1
35.60382385,1
18.79942212,1
49.91698586,1
37.58314268,1
36.94826155,1
26.02943082,1
32.37603518,1
27.65594782,1
29.54852897,1
38.09278759,1
19.281667,1
16.87067795,1
21.56306227,1
31.91290026,1
25.94018659,1
23.98929785,1
40.81449666,1
21.79206157,1
26.96765721,1
31.95417636,1
25.12038795,1
23.52429464,1
28.29483262,1
33.95010159,1
38.57405235,1
59.18460889,1
33.7692509,1
48.97523362,1
39.48459326,1
37.88054025,1
32.7893676,1
51.00790638,1
30.6479736,1
18.98301835,1
36.01321648,1
33.15965272,1
18.11112865,1
20.36371722,1
20.46219611,1
21.26673136,1
24.91315735,1
29.7511427,1
16.38584115,1
33.50705056,1
18.66626525,1
25.76085566,1
24.95222935,1
23.32303748,1
21.2878055,1
27.8563875,1
24.82837884,1
16.2199048,1
19.66282401,1
33.22604208,1
44.09256573,1
23.86588085,1
50.19978379,1
31.86069656,1
38.21798216,1
28.07920049,1
36.80709341,1
31.03054445,1
21.66738768,1
30.71049505,1
29.86907429,1
31.34166431,1
38.61375057,1
22.13419685,1
32.78661575,1
34.59899561,1
51.76151988,1
30.57012491,1
57.09926334,1
57.45716932,1
38.73808011,1
31.57931838,1
31.48248749,1
57.50450979,1
32.08708943,1
35.1148089,1
31.86040014,1
46.55650483,1
47.42267305,1
38.44861321,1
31.38007101,1
57.29146496,1
42.09439058,1
