stroke_width,target_class
51.46820222,0
33.07955137,0
21.92513902,0
15.02115105,0
19.91198852,0
11.15376386,0
15.89857614,0
20.07866031,0
33.11449528,0
13.56104639,0
8.332291508,0
24.04686108,0
30.8058436,0
56.35601121,0
33.6559805,0
24.4759255,0
22.50175607,0
25.87925725,0
26.38769789,0
25.73538406,0
33.50702806,0
31.39929367,0
40.31128874,0
21.91853689,0
38.58756276,0
40.89909467,0
14.51866305,0
35.22782991,0
19.34201847,0
56.08029957,0
19.50638372,0
20.86917539,0
25.06256157,0
43.78626204,0
33.01508461,0
22.2206567,0
24.75910125,0
42.52629698,0
35.34556369,0
31.56457638,0
37.5197677,0
43.5880958,0
17.44585538,0
35.38713645,0
22.63190791,0
26.34382725,0
22.38599175,0
44.01039569,0
24.59731405,0
28.88715764,0
26.67896884,0
39.52849586,0
44.3811807,0
59.07260876,0
52.47856705,0
21.43943892,0
36.96763711,0
28.37204339,0
13.60147051,0
15.87421932,0
49.16299421,0
37.20646238,0
21.74612987,0
38.58368156,0
46.45742753,0
50.6359556,0
21.15562566,0
46.70346346,0
33.10651973,0
34.60282591,0
18.46889539,0
9.284324649,0
40.48716183,0
24.94759106,0
30.78195747,0
22.00742104,0
23.83419386,0
32.31962838,0
33.12676614,0
33.39248949,0
9.6532142,0
32.44289814,0
32.73539239,0
16.96849238,0
35.94778751,0
27.51862363,0
19.18413936,0
23.94775968,0
16.65266762,0
12.14880108,0
15.71756325,0
26.65809645,0
12.16445001,0
9.882567015,0
25.00461347,0
38.47076812,0
54.12023651,0
6.767287683,0
31.89741653,0
16.34933784,0
20.09013641,0
37.6243311,0
8.845075185,0
29.04562103,0
20.15603489,0
14.3482084,0
32.67186438,0
21.91793092,0
40.85360387,0
31.19795816,0
50.28781047,0
16.66939806,0
8.240176943,0
10.32959913,0
20.97120562,0
8.639203223,0
28.66900435,0
8.262651289,0
7.531450456,0
35.12833614,0
5.593628331,0
18.06997576,0
15.75085454,0
17.11762307,0
7.755989347,0
29.3644529,0
25.3179778,0
6.144024538,0
18.24621548,0
9.441327995,0
9.634710039,0
20.3785528,0
24.16609195,0
31.11269837,0
42.9571064,0
10.10504839,0
14.02790618,0
11.93672169,0
10.07197847,0
17.69180601,0
27.07397274,0
11.4185244,0
7.695458624,0
6.382409372,0
18.51904741,0
7.483737049,0
23.6866601,0
6.030886298,0
21.78783563,0
7.988348898,0
12.95335812,0
9.235335151,0
8.5440398,0
8.002006694,0
6.679838685,0
13.36037314,0
