curvature,strokewidth,density,x,y,w,h,distance,class
0.20499482,50.27426799,18.75,10,5,20,4,53,1
0.095894791,38.73394268,49.390625,369,4,84,5,53,1
0.294598731,22.0596914,14.94140625,258,3,9,4,55,1
0.320503659,24.07683866,35.15625,192,0,10,8,54,1
0.438778206,19.13104471,82.60546875,224,105,10,15,60,1
0.228412607,21.9389012,45.03515625,183,105,9,11,56,1
0.558663988,21.77072818,52.40625,69,105,4,6,51,1
0.150513833,23.71860473,64.3359375,16,105,15,11,56,1
0.119081785,28.99891628,6.64453125,133,104,32,9,53,1
0.270689639,27.25330875,13.8046875,102,104,10,17,61,1
0.107430748,28.93342141,139.6757813,13,95,7,5,40,1
0.075419375,32.23265129,36.09375,76,82,3,18,40,1
0.152926742,51.17998022,65.90625,12,82,7,11,33,1
0.004570345,44.45692693,7.1875,178,67,11,34,41,1
0.207568641,19.26887317,40.78515625,220,53,40,48,41,1
0.270394468,19.63895128,35.40234375,76,48,34,52,40,1
0.159356618,29.91400444,32.03125,128,47,29,54,41,1
0.400264631,18.98815426,12.9375,184,35,10,16,9,1
0.192689953,16.03703943,35.15625,69,34,4,66,40,1
0.191995999,15.79727245,201.8554688,6,15,43,66,21,1
0.218705141,15.91248953,3.7734375,73,0,6,11,49,1
0.010343675,10.35873997,35.2421875,0,5,38,58,32,1
0.053755784,5.866340966,43.0703125,60,0,43,59,28,1
0.004455029,11.15515827,113.3359375,115,81,6,7,44,1
0.007219278,8.709640679,80.4375,136,59,29,9,24,1
0.004385713,11.65426737,50.3125,106,41,16,37,34,1
0.010357789,7.902614447,13.40625,137,21,33,36,13,1
0.018301987,9.936104622,9.828125,19,17,4,8,19,1
0.013265912,8.138473579,76.515625,59,6,12,13,25,1
0.00707536,5.110361936,6.75,0,3,41,75,34,1
0.036833808,6.710015509,15.6328125,74,0,27,73,29,1
0.077149493,10.3956313,20.1796875,222,105,11,7,53,1
0.03952077,12.26258732,42.1875,360,97,10,3,41,1
0.043195622,11.73351702,149.8320313,183,94,35,6,41,1
0.058147858,12.5704927,14.6875,85,88,60,20,49,1
0.051931705,10.82517967,20.125,0,88,81,10,39,1
0.093289161,11.49484599,27.8515625,210,75,7,10,26,1
0.045389411,11.34653531,20.5,70,75,7,11,27,1
0.060452074,19.63139559,197.4375,359,74,15,20,35,1
0.02789466,11.95982369,74.2109375,210,61,34,12,14,1
0.055313477,13.74770486,23.31640625,140,48,15,24,13,1
0.047783127,9.374632787,9.5,73,47,45,22,10,1
0.015644522,11.77719178,22.171875,354,46,40,27,14,1
0.061111323,13.38965702,11.58984375,149,40,40,71,52,1
0.043858565,13.07836056,58.7421875,220,34,121,84,59,1
0.071596058,9.112425479,12.1171875,281,24,11,50,15,1
0.03949841,9.704478305,29.7421875,108,24,7,8,27,1
0.036168587,11.26954696,62.78125,281,19,8,4,36,1
0.053452767,10.74295963,21.96875,106,13,7,9,37,1
0.062569803,10.15129572,266.5976563,104,4,9,7,48,1
0.007194541,9.111226166,62.3984375,12,80,30,10,45,1
0.066872203,10.17279443,130.9921875,231,73,11,3,31,1
0.033227247,6.776805843,6.8359375,261,72,12,3,30,1
0.072540091,7.427771053,17.3671875,199,57,5,9,21,1
0.025173862,5.777104659,75.03125,156,55,17,13,23,1
0.087469812,6.293999117,375.875,171,44,5,9,8,1
0.039348247,7.093287831,14.35546875,13,18,34,58,31,1
0.045767312,6.494990225,31.609375,241,7,40,61,23,1
0.01666931,5.758208705,19.078125,68,7,73,72,34,1
0.003194472,6.19763125,96.8984375,214,2,13,72,29,1
0.014392126,5.536043685,81.54296875,155,1,42,64,20,1
0.026068249,10.34871789,63.4375,278,0,49,70,25,1
0.050257883,6.313444917,76.08984375,0,0,41,101,51,1
0.027305884,11.73015052,90.34765625,350,107,12,13,60,1
0.008012635,9.190146811,26.4140625,247,106,27,7,53,1
0.004415069,6.461217757,10.3125,7,106,19,5,51,1
0.004695621,7.270023967,59.7265625,293,55,15,39,34,1
0.001156159,7.335674726,45.1171875,396,52,24,50,42,1
0.037398409,8.128933932,259.6171875,0,51,4,24,15,1
0.007343755,8.030527156,239.53125,174,43,21,59,42,1
0.009833672,6.572617646,5.1796875,421,40,8,62,42,1
0.007564022,8.366996264,44.5625,194,38,20,75,53,1
0.035070175,9.095813394,17.609375,107,38,54,64,42,1
0.007997504,6.893896059,8.625,57,37,42,65,42,1
0.047118065,6.505069926,47.7265625,7,35,31,67,42,1
0.050162191,5.995166452,14.0625,342,11,36,92,43,1
0.041726797,10.63156746,361.0078125,447,10,19,91,41,1
0.032687785,10.07645404,20.703125,296,8,11,9,43,1
0.069464995,10.09493764,32.8828125,0,7,6,24,29,1
0.035815102,9.115864525,22.3125,235,0,31,103,43,1
0.046194488,7.253427097,33.75,33,99,9,4,52,1
0.05833729,7.53082665,46.3203125,2,99,8,4,52,1
0.061344719,8.684000306,80.2265625,216,94,25,4,47,1
0.055349224,12.96067753,33.796875,165,94,49,5,48,1
0.05061945,16.28265854,39.1953125,0,53,10,43,45,1
0.025932621,10.54078325,77.8359375,29,45,54,51,45,1
0.010988984,11.60844281,38.890625,227,30,31,65,44,1
0.003223094,7.921625112,236.8710938,0,20,3,12,19,1
0.291569198,9.121275059,42,176,11,42,75,35,1
0.097494949,4.799127853,128.1953125,127,0,33,96,45,1
0.084290195,17.44672567,5.63671875,0,71,5,21,36,1
0.078200508,7.868799623,27.5,76,54,48,58,56,1
0.028901811,13.73600792,266.6015625,9,26,55,87,57,1
0.006355508,53.07420853,51.46875,0,0,7,69,13,1
0.191922953,8.693632024,12.6171875,520,103,13,5,45,1
0.239873456,12.62326264,1355.34375,139,99,13,21,57,1
0.057855631,12.16968334,43.62890625,84,99,25,18,54,1
0.317031049,4.071216412,21.72265625,17,99,43,27,63,1
0.150606982,30.12441883,20.9296875,295,97,7,9,43,1
0.045721644,23.29335258,36.75,229,97,31,18,52,1
0.012307667,20.95197681,33.859375,151,95,24,4,36,1
0.096545381,12.51662782,50.09765625,432,93,15,6,36,1
0.010353922,24.18234518,20.6171875,312,93,39,4,34,1
0.213973057,32.16213365,164.0664063,16,50,45,46,33,1
0.046580069,13.24694134,372.8320313,103,45,10,50,32,1
0.050706119,18.73713942,13,463,41,38,54,32,1
0.010043843,36.1592416,125.5625,80,41,10,54,32,1
0.050218486,15.85519497,21.0703125,226,34,39,60,31,1
0.125880831,8.13418609,9.84375,352,17,56,81,35,1
0.014210619,7.134782491,27.5625,405,15,57,94,46,1
0.122501502,6.038602402,14.09375,134,13,43,82,32,1
0.101583162,13.92597445,72.10546875,392,10,4,11,42,1
0.007253814,26.41540109,49.3203125,293,9,46,85,31,1
0.032443283,10.94259586,1.8046875,301,2,11,3,58,1
0.027510267,10.17109089,77.9296875,258,2,38,3,58,1
0.163620262,13.83978344,40.46875,419,1,13,3,59,1
0.258051127,11.78034204,108.28125,390,1,26,3,59,1
0.254394154,4.899577558,18.8125,351,1,36,4,58,1
0.083318803,3.859285646,8.83984375,313,1,37,4,58,1
0.118598897,5.923570405,71.28515625,434,0,46,4,59,1
0.249400372,3.643532063,8.078125,89,51,55,50,51,1
0.206666087,8.066785542,52.9296875,179,38,67,59,47,1
0.025461,14.28036465,201.09375,41,28,51,65,43,1
0.103168138,8.072548775,67.91015625,139,9,39,87,46,1
0.275855829,6.968171571,16.7578125,135,1,15,4,45,1
0.010810974,21.81003664,289.4609375,153,0,73,5,45,1
0.005281555,30.25716555,203.3789063,70,0,63,5,45,1
0.02054056,22.127417,25.3515625,357,114,7,11,58,1
0.268040403,7.725100289,5.578125,325,107,9,6,46,1
0.302444907,7.461274349,2.625,282,107,7,10,50,1
0.285714598,4.762224673,11.484375,212,107,33,28,68,1
0.28656387,8.872354906,421.1914063,210,107,6,7,47,1
0.358226725,3.145220295,38.44921875,168,107,5,6,46,1
0.283965759,5.857405104,23.11328125,152,107,8,7,47,1
0.246797491,5.354118303,8.9375,354,106,11,7,46,1
0.245481956,4.661020588,12.65234375,320,97,8,5,35,1
0.126144603,6.386986873,275.6523438,240,97,5,6,36,1
0.142180188,13.6441673,31.3671875,209,97,6,6,36,1
0.052596174,3.750981717,33.09765625,58,97,72,25,55,1
0.357678079,49.17229673,6.53125,282,96,9,7,36,1
0.004676638,61.33711313,31.6640625,131,96,24,10,39,1
0.226216741,34.96419038,74.5078125,65,96,6,6,35,1
0.002141728,66.37572275,113.203125,282,85,8,10,28,1
0.147590808,8.910994641,65.5859375,206,85,7,10,28,1
0.100814161,22.76874089,39.75,61,85,6,9,27,1
0.00453725,42.24249379,44.30859375,357,84,8,18,35,1
0.175273072,10.09543235,80.9609375,318,84,7,11,28,1
0.019270283,52.31647385,39.078125,147,84,4,10,27,1
0.104233317,12.97375092,44.296875,126,84,4,11,28,1
0.224936598,13.92186533,41.53515625,81,84,4,9,26,1
0.113570505,14.39929164,38.78125,100,83,6,12,28,1
0.135462622,18.5132332,15.53515625,84,70,17,12,15,1
0.156021534,19.76040216,54.734375,128,53,3,17,3,1
0.111544298,34.91630082,21.53125,204,52,9,31,16,1
0.537483043,17.06185699,15.4375,48,52,14,31,16,1
0.120506825,16.44580046,3.265625,234,51,11,44,28,1
0.17232063,26.6059197,10.890625,146,49,33,55,37,1
0.130882935,19.52571784,132.8359375,282,21,7,62,16,1
0.285898052,55.25608155,15.94140625,281,14,6,6,47,1
0.231105613,40.19177521,59.53125,319,13,44,70,16,1
0.11119727,33.19184439,92.4375,281,0,9,10,57,1
0.03521609,21.45272279,40.4296875,6,48,43,55,52,1
0.069871151,16.5079345,139.9765625,41,38,6,6,7,1
0.236134807,50.03893578,20.7421875,30,1,17,35,15,1
0.274516607,33.81739527,30.66015625,0,0,29,33,18,1
0.011518806,58.17162767,12.375,46,87,27,19,53,1
0.525257594,21.67150934,109.5507813,242,86,28,8,41,1
0.137477317,14.46516266,37.1875,204,86,10,3,36,1
0.040869842,14.81869326,90.203125,45,77,8,7,31,1
0.202139717,32.75041668,204.1015625,42,66,6,10,23,1
0.002638822,54.20037878,47.9375,0,66,29,19,32,1
0.002864693,50.21784357,8.07421875,69,65,12,19,31,1
0.104973032,13.77431257,41.4609375,161,56,7,23,26,1
0.330375452,8.396298821,16.25,229,31,25,52,30,1
0.110546014,34.27056339,54.84375,96,31,16,33,11,1
0.003092011,62.72218352,69.33984375,0,26,46,39,12,1
0.010919485,47.39799555,27.80859375,108,21,36,63,31,1
0.010323366,22.73519262,10,155,3,12,15,35,1
0.168263315,15.46335674,27.84375,186,0,36,83,30,1
0.020635525,37.41866717,269.84375,559,104,21,9,37,1
0.126748609,28.64106326,20.1796875,604,97,14,10,31,1
0.047278005,27.96117316,28.359375,556,96,8,7,27,1
0.177231507,33.30966209,230.7890625,501,96,27,14,34,1
0.132540598,8.508256513,50.671875,375,74,8,18,16,1
0.174294259,30.357726,50.29296875,483,73,19,19,16,1
0.207942136,15.20733399,26.5390625,404,73,6,10,7,1
0.00327741,101.1213934,35.578125,392,64,12,7,5,1
0.148046602,18.83275629,1.72265625,376,53,67,99,76,1
0.130167717,17.96003249,319.9921875,365,47,14,25,4,1
0.005795435,70.4161791,40.20703125,230,46,39,99,69,1
0.204198395,46.59744668,2.75,166,44,10,47,15,1
0.214176588,38.79433365,12.71875,219,43,18,43,10,1
0.222979109,11.38802361,55.125,481,42,42,30,4,1
0.219481902,14.702227,50.76171875,489,38,7,9,29,1
0.170293468,16.31544759,76.74609375,0,36,97,71,31,1
0.001729354,33.56686149,8.234375,121,30,24,61,15,1
0.251119294,14.92588541,63.4375,541,28,22,64,16,1
0.147924373,17.8849345,66.4453125,174,28,25,52,4,1
0.224656923,11.47618338,31.9453125,50,24,24,58,6,1
0.272015762,23.8843133,10.71875,547,11,9,16,49,1
0.168915081,24.44271286,74.4140625,585,8,33,85,17,1
0.006534207,22.55719054,37.1640625,467,4,48,4,68,1
0.34849116,12.53536208,13.58984375,91,4,11,3,69,1
0.162480348,11.6855822,91.3359375,2,4,88,4,68,1
0.080565527,14.22718004,109.1015625,105,3,80,4,69,1
0.212882832,39.88947001,21.30078125,595,0,9,5,71,1
0.220053464,40.8482364,38.30078125,136,97,9,7,51,1
0.203226508,23.65960614,194.53125,105,75,8,10,32,1
0.260410819,15.64547468,120.9140625,0,36,60,55,38,1
0.172357981,21.83414719,34.546875,66,30,42,57,34,1
0.01804953,25.86298704,4.671875,128,9,38,84,40,1
0.112807726,38.45957933,429.3359375,158,0,6,5,48,1
0.234176197,24.55374106,57.94921875,0,0,42,59,30,1
0.387939105,12.37826187,33.75,118,72,13,38,53,1
0.203712096,36.75592272,25.1875,331,56,42,51,50,1
0.485547192,8.916397372,180.4921875,313,54,20,56,53,1
0.309755805,25.97562691,32.0625,223,54,34,52,49,1
0.260487592,34.43935376,13.40625,0,54,38,56,53,1
0.182357196,33.21589254,35.1796875,112,52,8,12,7,1
0.077023827,29.66339578,3.5546875,268,49,31,61,53,1
0.241430002,28.39282366,26.296875,46,34,59,76,53,1
0.005841214,43.13488226,25.13671875,139,17,21,93,53,1
0.222714265,35.76826874,17.015625,173,10,44,96,49,1
0.211465665,13.48820544,27.38671875,193,0,7,6,51,1
0.209587498,24.44993612,7.1328125,318,100,15,4,39,1
0.004179286,55.83698474,50.5859375,247,100,48,31,66,1
0.056506436,22.81880506,11.484375,311,50,25,46,31,1
0.214039067,14.23910572,84.75,75,50,63,46,31,1
0.080746628,10.19014572,3.46875,358,44,38,52,31,1
0.099762982,27.82292952,245.4023438,241,38,55,58,31,1
0.068697616,19.51090463,49.875,40,3,10,89,27,1
0.137994009,15.36102157,8.94921875,144,0,69,95,30,1
0.095913904,26.69617209,34.21875,202,105,12,5,55,1
0.117991302,24.80632309,11.0859375,251,37,31,59,41,1
0.24956352,4.724156044,17.19921875,126,34,28,50,29,1
0.049077921,8.220817672,50.875,52,34,43,66,45,1
0.159354626,11.56509572,162.0703125,0,33,30,59,37,1
0.208718891,12.69546648,33.5,291,29,43,61,35,1
0.237816782,7.134604005,57.09375,182,10,47,92,47,1
0.184687421,5.28339688,47.41015625,24,4,16,87,36,1
0.181747083,7.635026073,26.2109375,241,0,36,5,50,1
0.150245682,10.60834971,13.26171875,173,22,62,62,38,1
0.045191652,12.22563637,25.265625,88,21,68,60,35,1
0.265444219,7.221359734,121.484375,240,14,45,63,31,1
0.122836723,10.42558697,16.71875,36,14,41,71,39,1
0.219856158,24.70334871,18.5546875,304,0,84,70,24,1
0.135984782,23.91291632,49.234375,0,29,22,19,7,1
0.19611781,6.078492546,216.53125,29,0,12,82,41,1
0.071902713,14.34182509,87,349,123,10,3,56,1
0.140386698,24.26850548,27.8671875,303,123,19,5,58,1
0.064691271,11.59536257,56.75,225,123,28,17,70,1
0.364937106,15.03155049,23.90625,259,122,8,14,66,1
0.054020997,16.96246891,7.75,320,101,8,17,48,1
0.006158467,34.8044515,54.44140625,142,92,6,27,49,1
0.139414676,11.92643319,19.20703125,174,73,13,45,48,1
0.097784641,23.92882672,22.7421875,289,57,62,61,48,1
0.282622862,13.39325016,52.2890625,66,53,40,67,50,1
0.119975323,28.68674589,14.015625,168,33,10,18,19,1
0.17943955,11.36933198,110.9882813,0,25,58,86,41,1
0.274465072,25.51234767,223.9609375,134,19,4,81,30,1
0.215762901,14.29210604,125.296875,214,18,52,100,48,1
0.036438579,28.5978512,187.140625,251,0,10,14,56,1
0.351890975,6.065884277,30.65625,477,117,38,14,39,1
0.154988057,6.845061573,125.28125,19,117,48,67,92,1
0.126968702,10.82164864,27.5625,672,113,29,6,27,1
0.024842195,24.12032508,24.75,450,106,5,7,21,1
0.223610494,12.15392391,23.15625,164,95,18,13,16,1
0.236858457,14.87171791,41.23828125,470,94,13,19,21,1
0.199347072,8.575099316,12.515625,373,70,40,43,21,1
0.113561914,11.45313918,210.7617188,359,67,17,46,21,1
0.187210604,6.745082319,133.1679688,410,64,44,41,13,1
0.002429744,13.23332195,14.21875,470,53,46,59,20,1
0.021062879,12.42106073,15.13671875,185,47,22,59,14,1
0.160251318,10.234505,11.07421875,0,46,63,67,21,1
0.143830535,17.45219178,8.765625,717,45,31,61,14,1
0.199982408,13.49881298,46.5,123,41,44,63,12,1
0.232157974,13.27039752,17.8828125,72,41,43,72,21,1
0.292882403,7.254175512,24.75,204,36,43,64,8,1
0.043592403,31.4533755,25.390625,663,34,30,77,19,1
0.142992826,7.058265686,13.8046875,265,10,56,103,21,1
0.277267434,10.83746954,8.89453125,597,9,55,102,19,1
0.315271951,13.08332712,9.734375,537,9,38,102,19,1
0.035161568,7.206808716,23.203125,597,0,7,4,88,1
0.194414297,39.71321836,25.1796875,536,0,6,5,87,1
0.304060732,22.30163915,8.859375,369,123,17,23,73,1
0.192191091,31.98160524,3.1796875,131,123,21,14,64,1
0.38737033,30.21692919,340.1992188,259,112,8,6,45,1
0.004487898,30.28360054,40.375,10,101,10,19,47,1
0.002157239,27.91019046,185.1757813,381,100,10,19,46,1
0.032809476,23.22220741,114.3476563,264,100,4,10,37,1
0.090281986,29.27247672,16.03125,65,85,9,35,47,1
0.08747309,32.8972533,9.7265625,54,76,8,16,19,1
0.264321801,29.02400551,21.19921875,80,61,27,56,44,1
0.169751817,31.37842619,142.7890625,51,37,11,20,16,1
0.301466181,17.42884917,59.00390625,356,36,40,62,25,1
0.186171169,31.03736897,6.90234375,279,27,69,87,41,1
0.170501961,19.61122924,22.640625,116,21,34,98,46,1
0.178367997,39.96746354,40.33203125,0,21,47,99,47,1
0.392595802,23.8235329,29.46875,165,19,52,100,46,1
0.287228036,22.2400348,7.14453125,228,18,47,100,45,1
0.138771312,24.00540464,57.5,247,0,12,14,59,1
0.207319542,20.08986995,67.9765625,83,85,14,14,50,1
0.274429825,19.93829843,9.76171875,93,40,23,41,32,1
0.326304916,26.39879466,40.46875,197,21,13,48,20,1
0.19382141,15.92151044,50.859375,309,18,102,60,29,1
0.122421927,16.99485223,24.75,43,11,44,70,32,1
0.037858823,25.33091477,53.7890625,241,5,43,70,26,1
0.023449651,17.90999044,13.5,130,2,39,74,27,1
0.198168751,19.6968674,422.296875,0,0,30,82,33,1
0.01381383,30.86250862,8.7890625,10,77,35,26,51,1
0.103104834,24.02469054,287.4921875,179,74,12,31,53,1
0.027097552,18.36942129,33.125,225,17,42,53,18,1
0.156131495,24.26079531,635.8515625,105,11,55,59,18,1
0.35612027,20.08622441,88.27734375,164,5,53,65,18,1
0.184730533,33.53210396,19.20703125,63,4,32,58,10,1
0.007634761,21.20262744,59.0625,0,0,49,72,20,1
0.131026112,22.6021034,67.859375,192,87,6,14,45,1
0.332110936,19.93926993,205.2304688,186,66,2,27,37,1
0.265750151,18.15174543,8.6953125,145,50,11,58,52,1
0.226710922,21.83690299,143.9648438,170,45,18,7,4,1
0.132944543,20.09388823,45.296875,40,45,44,61,50,1
0.06173066,19.88524575,16.11328125,192,40,35,27,11,1
0.064826857,23.9312882,21.09375,87,35,39,78,57,1
0.009344562,26.90804406,36.5625,0,20,35,93,57,1
0.446604731,27.44755466,85.6640625,143,14,9,15,27,1
0.056565902,21.09674907,68.65625,185,0,7,8,48,1
0.05723273,41.62784405,59.1796875,105,119,24,14,65,1
0.321471211,27.43485255,37.32421875,51,119,32,18,69,1
0.096611026,25.45831264,170.8007813,127,107,5,8,47,1
0.314292666,25.40862338,47.90625,101,66,58,49,47,1
0.164557522,19.52129501,70.8984375,255,64,13,49,45,1
0.012611596,29.57974947,30.109375,336,61,29,51,44,1
0.099534406,40.24028506,110.9882813,283,55,30,50,37,1
0.154120371,27.2414622,34.1796875,244,27,8,11,30,1
0.09341878,20.84865117,16.62890625,37,15,50,100,47,1
0.009498247,34.33290783,15.78125,183,14,59,100,46,1
0.17008234,22.10987433,149.359375,32,0,8,12,56,1
0.143619755,21.27071274,27.75390625,417,96,5,9,44,1
0.376545664,25.73390031,26.40625,176,41,55,74,54,1
0.063225047,20.48497351,224.609375,400,40,21,53,32,1
0.293572906,27.91876226,395.6484375,105,28,65,86,53,1
0.213414937,22.43608023,235.46875,375,19,16,84,42,1
0.100042406,18.75681472,13.70703125,245,13,55,83,35,1
0.253127216,27.23203825,26.7734375,120,8,6,6,47,1
0.337177402,28.56735776,50.47265625,314,3,42,88,30,1
0.237709813,30.47590793,100.4179688,27,0,58,114,53,1
0.220991816,26.83301318,8.10546875,388,131,44,52,92,1
0.23540675,19.25843288,81.37890625,241,129,26,8,46,1
0.160927997,30.0937875,26.25,473,128,8,3,40,1
0.306883482,17.0369435,39.4453125,425,109,7,19,37,1
0.416958614,19.69549577,92.77734375,284,108,70,23,40,1
0.189420261,24.619325,89.125,332,73,52,55,37,1
0.282281663,10.36770139,78.2578125,297,73,32,33,15,1
0.326932974,17.29638918,30.78125,419,64,11,26,1,1
0.387860917,19.46766625,157.4882813,384,64,35,51,24,1
0.199390434,22.27920682,10.41796875,195,58,37,65,32,1
0.354514868,18.40801095,102.328125,248,56,42,70,35,1
0.203778109,17.21148464,32.171875,125,54,40,69,32,1
0.200769239,21.62980853,42.984375,444,47,35,81,37,1
0.26756072,21.32828478,14.16015625,0,0,99,124,33,1
0.270602029,37.73630825,99.9375,37,62,23,5,34,1
0.008418573,26.66411346,33.9375,11,0,42,58,25,1
0.512270889,23.74236704,231.625,0,0,60,30,15,1
0.261312621,33.02408955,60.46875,352,126,12,8,63,1
0.002300063,41.671101,67.125,362,115,9,10,54,1
0.058933051,41.706537,3.5859375,428,87,42,55,71,1
0.559949824,28.26283617,32.16796875,326,84,62,30,43,1
0.111538378,42.79948043,52.828125,272,79,16,63,71,1
0.355068637,37.88025549,24.03515625,144,55,57,77,61,1
0.202086403,41.25345689,873.4375,70,52,47,84,65,1
0.160600997,35.60382385,796.6054688,270,47,7,16,8,1
0.010461212,18.79942212,19.6875,530,14,61,3,54,1
0.217450911,49.91698586,22.171875,0,13,56,118,60,1
0.21660385,37.58314268,20.25,418,12,84,5,54,1
0.161022911,36.94826155,146.25,368,12,29,4,55,1
0.18857392,26.02943082,259.9296875,323,12,19,3,56,1
0.011350854,32.37603518,48.6328125,240,10,75,5,56,1
0.130696374,27.65594782,52.734375,128,8,53,5,58,1
0.099418062,29.54852897,23.375,185,0,57,133,62,1
0.185305158,38.09278759,21.8203125,437,133,38,9,41,1
0.261178228,19.281667,20.8203125,384,133,9,10,42,1
0.2560544,16.87067795,7.45703125,176,131,15,71,101,1
0.085378555,21.56306227,45.703125,356,67,34,62,28,1
0.321131602,31.91290026,42.796875,428,57,31,73,29,1
0.153598297,25.94018659,35.015625,326,53,29,76,28,1
0.236971753,23.98929785,61.23828125,469,45,5,82,26,1
0.169061554,40.81449666,23.2890625,234,45,72,83,27,1
0.284488305,21.79206157,40.21875,169,34,58,94,27,1
0.31352666,26.96765721,9.765625,0,20,43,100,19,1
0.238662001,31.95417636,27.125,99,18,6,7,76,1
0.082542485,25.12038795,36.125,462,4,8,46,51,1
0.183118804,23.52429464,24.3359375,66,0,73,126,25,1
0.381161375,28.29483262,36.515625,3,91,40,27,59,1
0.006603986,33.95010159,49.390625,0,87,15,4,32,1
0.005987118,38.57405235,39.703125,0,0,56,88,29,1
0.25361312,59.18460889,16.203125,106,117,24,3,60,1
0.334758113,33.7692509,24.1171875,88,37,52,77,54,1
0.050248714,48.97523362,413.4609375,173,19,50,76,35,1
0.079687301,39.48459326,193.3242188,0,0,71,113,53,1
0.138089059,37.88054025,80.46875,154,114,12,4,59,1
0.345333361,32.7893676,48.69140625,150,48,30,65,54,1
0.012484461,51.00790638,57.6171875,0,6,68,107,54,1
0.03981779,30.6479736,28.05078125,89,0,40,119,60,1
0.259662165,18.98301835,48.671875,0,0,48,126,63,1
0.007236855,36.01321648,47.4765625,340,120,41,44,82,1
0.172049023,33.15965272,590.1328125,273,120,16,5,43,1
0.26936916,18.11112865,13.40625,136,120,14,3,41,1
0.186117258,20.36371722,385.8046875,409,97,14,18,33,1
0.104089773,20.46219611,28.875,283,97,9,19,34,1
0.204044378,21.26673136,215.3320313,284,65,32,44,27,1
0.009141796,24.91315735,18.078125,327,56,54,60,34,1
0.158330653,29.7511427,65,258,55,25,61,34,1
0.176758751,16.38584115,54.4140625,405,53,29,43,14,1
0.126883934,33.50705056,12.625,95,45,18,65,28,1
0.161852253,18.66626525,21.75,131,44,38,71,33,1
0.120913714,25.76085566,24.9453125,64,42,27,65,25,1
0.188404143,24.95222935,74.3671875,2,10,42,101,29,1
0.005523488,23.32303748,397.2421875,180,0,45,116,34,1
0.200331137,21.2878055,85.08984375,457,118,33,51,85,1
0.072657008,27.8563875,51.2578125,353,118,10,10,44,1
0.254987579,24.82837884,11.625,309,117,11,9,42,1
0.10740831,16.2199048,389.2734375,283,117,16,3,36,1
0.124648361,19.66282401,12.03125,229,117,11,16,49,1
0.044006918,33.22604208,10.05859375,92,117,19,6,39,1
0.002370625,44.09256573,83.125,45,117,8,7,40,1
0.099169367,23.86588085,18.3515625,18,117,26,4,37,1
0.002703901,50.19978379,134.4375,175,96,22,18,30,1
0.017291595,31.86069656,21.375,380,81,16,32,29,1
0.011398802,38.21798216,24.375,395,77,9,16,9,1
0.372108388,28.07920049,20.49609375,343,76,15,37,29,1
0.002309677,36.80709341,32.34375,404,70,24,36,22,1
0.08524359,31.03054445,204.6640625,142,58,34,56,30,1
0.257966115,21.66738768,7.4765625,447,57,42,57,30,1
0.018462468,30.71049505,7.8515625,70,53,26,60,29,1
0.334644076,29.86907429,45.9375,336,44,11,17,23,1
0.072371909,31.34166431,189.65625,107,40,13,73,29,1
0.07184581,38.61375057,12.9609375,217,30,65,83,29,1
0.228275329,22.13419685,9.375,299,29,16,84,29,1
0.495285282,32.78661575,29.953125,0,17,44,96,29,1
0.001410724,34.59899561,37.265625,42,0,6,16,68,1
0.014591359,51.76151988,28.05078125,333,99,26,9,53,1
0.015524802,30.57012491,26.82421875,270,99,8,5,49,1
0.003985688,57.09926334,30.99609375,200,99,28,10,54,1
0.055926441,57.45716932,89.8515625,78,99,8,6,50,1
0.003669484,38.73808011,38.0625,10,99,35,11,55,1
0.328341334,31.57931838,70.359375,198,89,5,6,40,1
0.003956239,31.48248749,9.8828125,325,46,27,50,41,1
0.000834767,57.50450979,36.71875,86,42,78,53,40,1
0.004449298,32.08708943,60.328125,67,35,22,60,40,1
0.002710382,35.1148089,10.828125,266,33,43,63,41,1
0.000465592,31.86040014,22.1015625,0,20,12,75,40,1
0.001589766,46.55650483,14.0625,39,11,12,84,40,1
0.009520221,47.42267305,62.4609375,192,0,50,95,40,1
0.152838937,38.44861321,145.6054688,125,146,12,6,74,1
0.278192065,31.38007101,286.0351563,74,146,34,10,78,1
0.003065713,57.29146496,19,42,146,7,7,75,1
0.003846239,42.09439058,141.2226563,9,146,6,7,75,1
0.223921972,28.68047572,24.375,39,119,7,23,64,1
0.2252525,21.70397266,44.53125,65,82,62,60,64,1
0.08781098,25.87201592,126.25,40,67,3,51,40,1
0.199078777,25.22023409,34.33203125,0,17,14,125,64,1
0.176104273,29.63182623,58.75390625,30,12,4,30,36,1
0.199402376,21.31411749,63.01171875,30,0,6,8,70,1
0.143171702,24.5499263,66.9921875,64,87,7,10,49,1
0.188116921,26.41551507,4.625,3,77,5,6,35,1
0.08790691,23.10272861,32.6953125,119,65,8,18,35,1
0.245565132,19.37760079,36.0546875,0,65,6,9,26,1
0.254943907,28.44410149,32.49609375,4,48,31,5,5,1
0.018829845,25.11413061,30.703125,118,47,6,17,16,1
0.136646244,24.23926124,355.3945313,0,42,4,22,16,1
0.183255756,25.67362637,40.4296875,54,33,20,51,36,1
0.337366342,31.97497481,7.8515625,38,22,8,8,18,1
0.173314406,20.79377801,355.78125,73,20,30,44,16,1
0.13758123,26.17125798,161.2617188,122,6,8,21,21,1
0.213521196,29.62934097,202.5,0,0,38,41,7,1
0.033882908,21.86681245,25,155,109,23,4,56,1
